customer_id,customer_age,customer_gender,product_id,product_item ,product_category,purchase_id,_purchase_id,purchase_amount,customer_location,product_size,product_colour,product_season,product_rating,customer_subscription,purchase_shipping type,purchase_discount,purchase_promocode,customer_purchase count,purchase_payment type,customer_purchase frequency,purchase_date
2009,57,Male,2009,Skirt,Clothing,2009,2609,48.00,Florida,M,Gray,Spring,2.5,0,Free Shipping,No,No,27,PayPal,Every 3 Months,2024-03-02
2010,37,Male,2010,Boots,Footwear,2010,2611,99.00,Alabama,M,Indigo,Summer,3.8,0,Next Day Air,No,No,26,Venmo,Bi-Weekly,2024-07-02
2011,24,Male,2011,Sweater,Clothing,2011,2612,21.00,Texas,M,Maroon,Summer,4.4,0,2-Day Shipping,No,No,3,Debit Card,Bi-Weekly,2024-08-18
2012,57,Male,2012,Sandals,Footwear,2012,2613,94.00,West Virginia,M,Beige,Spring,3.7,0,Express,No,No,4,Bank Transfer,Monthly,2024-04-06
2013,48,Male,2013,Jeans,Clothing,2013,2614,53.00,Nevada,L,Green,Fall,3.2,0,Store Pickup,No,No,5,Cash,Fortnightly,2024-11-22
2014,39,Male,2014,Backpack,Accessories,2014,2615,70.00,Virginia,M,Peach,Winter,4.9,0,Standard,No,No,25,Debit Card,Quarterly,2024-12-23
2015,51,Male,2015,Skirt,Clothing,2015,2617,26.00,Wisconsin,L,Black,Summer,3.9,0,Standard,No,No,47,PayPal,Bi-Weekly,2024-07-06
2016,57,Male,2016,Belt,Accessories,2016,2618,82.00,Virginia,S,Pink,Summer,4.5,0,Next Day Air,No,No,8,Credit Card,Fortnightly,2024-07-16
2017,53,Male,2017,Shoes,Footwear,2017,2619,47.00,Maine,S,Violet,Winter,3.4,0,Standard,No,No,20,Debit Card,Fortnightly,2024-02-04
2018,70,Male,2018,Socks,Clothing,2018,2620,32.00,Massachusetts,S,Green,Winter,4.1,0,Next Day Air,No,No,42,Bank Transfer,Every 3 Months,2024-01-05
2019,60,Male,2019,Backpack,Accessories,2019,2621,97.00,Arkansas,S,Gold,Fall,4.5,0,Store Pickup,No,No,20,Bank Transfer,Weekly,2024-11-28
2020,31,Male,2020,Shirt,Clothing,2020,2623,68.00,Idaho,S,Red,Winter,4.7,0,Store Pickup,No,No,23,Cash,Fortnightly,2024-12-08
2021,41,Male,2021,Sweater,Clothing,2021,2624,23.00,Pennsylvania,M,Beige,Winter,4.8,0,Next Day Air,No,No,26,Cash,Quarterly,2024-02-26
2022,62,Male,2022,Handbag,Accessories,2022,2625,33.00,Maine,M,Green,Winter,4.4,0,Standard,No,No,48,Venmo,Quarterly,2024-01-13
2023,59,Male,2023,Jewelry,Accessories,2023,2626,38.00,Alabama,S,Black,Winter,4,0,Store Pickup,No,No,16,Cash,Bi-Weekly,2024-01-04
2024,46,Male,2024,Socks,Clothing,2024,2627,68.00,Idaho,S,Teal,Winter,4.1,0,Store Pickup,No,No,28,Cash,Bi-Weekly,2024-02-08
2025,62,Male,2025,Socks,Clothing,2025,2629,23.00,Arkansas,L,Silver,Fall,3.7,0,Express,No,No,39,PayPal,Weekly,2024-09-03
2026,42,Male,2026,Shirt,Clothing,2026,2630,29.00,Delaware,M,Turquoise,Summer,3,0,Express,No,No,43,Debit Card,Fortnightly,2024-08-17
2027,37,Male,2027,Scarf,Accessories,2027,2631,35.00,Maine,M,Orange,Winter,3.6,0,Express,No,No,45,Bank Transfer,Every 3 Months,2024-01-27
2028,50,Male,2028,Shoes,Footwear,2028,2632,73.00,Nebraska,S,Gold,Fall,4.8,0,Standard,No,No,50,Credit Card,Every 3 Months,2024-09-23
2029,29,Male,2029,Shoes,Footwear,2029,2633,84.00,Ohio,XL,Purple,Fall,3.7,0,2-Day Shipping,No,No,10,Venmo,Bi-Weekly,2024-11-03
2030,25,Male,2030,Scarf,Accessories,2030,2635,23.00,Montana,M,Pink,Spring,4.6,0,Next Day Air,No,No,40,PayPal,Quarterly,2024-04-20
2031,66,Male,2031,Sunglasses,Accessories,2031,2636,67.00,New Mexico,S,Green,Summer,2.8,0,Standard,No,No,38,Credit Card,Monthly,2024-07-17
2032,21,Male,2032,Socks,Clothing,2032,2637,51.00,North Carolina,L,Charcoal,Spring,4,0,Standard,No,No,2,Credit Card,Monthly,2024-05-22
2033,46,Male,2033,Blouse,Clothing,2033,2638,36.00,South Carolina,M,Maroon,Winter,4.2,0,Next Day Air,No,No,13,Cash,Annually,2024-02-13
2034,57,Male,2034,Jeans,Clothing,2034,2639,55.00,Illinois,L,Olive,Summer,3.6,0,Express,No,No,33,Venmo,Annually,2024-06-01
2035,61,Male,2035,Shorts,Clothing,2035,2641,30.00,Alabama,M,Peach,Spring,2.9,0,Store Pickup,No,No,27,PayPal,Monthly,2024-03-21
2036,53,Male,2036,T-shirt,Clothing,2036,2642,70.00,Oklahoma,S,Yellow,Summer,4.1,0,Express,No,No,43,Bank Transfer,Weekly,2024-06-15
2037,37,Male,2037,Blouse,Clothing,2037,2643,63.00,Minnesota,S,Lavender,Winter,3.1,0,Next Day Air,No,No,46,Cash,Weekly,2024-01-24
2038,39,Male,2038,Belt,Accessories,2038,2644,87.00,Illinois,S,Green,Summer,4.3,0,Express,No,No,7,Venmo,Bi-Weekly,2024-06-08
2039,53,Male,2039,Blouse,Clothing,2039,2645,70.00,Arkansas,L,Orange,Spring,4.4,0,Next Day Air,No,No,35,Credit Card,Fortnightly,2024-03-19
2040,35,Male,2040,T-shirt,Clothing,2040,2647,51.00,Minnesota,M,Olive,Spring,3.1,0,Next Day Air,No,No,31,Debit Card,Bi-Weekly,2024-04-16
2041,69,Male,2041,Jewelry,Accessories,2041,2648,25.00,South Carolina,XL,Gray,Spring,2.9,0,Free Shipping,No,No,42,Venmo,Quarterly,2024-04-08
2042,66,Male,2042,Jacket,Outerwear,2042,2649,32.00,New York,S,Lavender,Winter,3.2,0,Next Day Air,No,No,14,PayPal,Bi-Weekly,2024-12-10
2043,19,Male,2043,Shoes,Footwear,2043,2650,52.00,Alabama,M,Red,Spring,4,0,2-Day Shipping,No,No,35,Venmo,Monthly,2024-05-17
2044,47,Male,2044,Gloves,Accessories,2044,2651,33.00,New York,M,Charcoal,Summer,2.7,0,Standard,No,No,49,PayPal,Weekly,2024-06-16
2045,49,Male,2045,Jeans,Clothing,2045,2653,68.00,Missouri,L,Orange,Spring,3,0,Free Shipping,No,No,17,PayPal,Fortnightly,2024-05-04
2046,31,Male,2046,Jewelry,Accessories,2046,2654,20.00,Georgia,M,Red,Fall,4.4,0,Express,No,No,26,PayPal,Quarterly,2024-10-08
2047,39,Male,2047,Pants,Clothing,2047,2655,32.00,Oklahoma,M,Maroon,Winter,2.8,0,Free Shipping,No,No,30,Cash,Every 3 Months,2024-12-20
2048,58,Male,2048,Jewelry,Accessories,2048,2656,82.00,Connecticut,M,Silver,Summer,3.1,0,Store Pickup,No,No,32,Cash,Annually,2024-08-09
2049,45,Male,2049,Sneakers,Footwear,2049,2657,64.00,Michigan,XL,Pink,Winter,3.9,0,Express,No,No,35,Bank Transfer,Quarterly,2024-01-18
2050,68,Male,2050,Boots,Footwear,2050,2659,24.00,Rhode Island,L,Blue,Fall,2.7,0,Standard,No,No,15,Venmo,Annually,2024-10-01
2051,35,Male,2051,Hat,Accessories,2051,2660,96.00,Mississippi,M,Teal,Summer,3.4,0,Store Pickup,No,No,10,Debit Card,Annually,2024-07-28
2052,65,Male,2052,T-shirt,Clothing,2052,2661,94.00,Massachusetts,L,Black,Spring,3.8,0,Free Shipping,No,No,14,Credit Card,Monthly,2024-05-18
2053,45,Male,2053,Backpack,Accessories,2053,2662,48.00,New Hampshire,M,Gray,Winter,3.7,0,2-Day Shipping,No,No,30,Bank Transfer,Annually,2024-01-02
2054,19,Male,2054,Sunglasses,Accessories,2054,2663,60.00,Wyoming,S,Purple,Spring,4.5,0,2-Day Shipping,No,No,16,Credit Card,Fortnightly,2024-04-02
2055,65,Male,2055,Sweater,Clothing,2055,2665,56.00,New Jersey,XL,Gold,Spring,2.9,0,Express,No,No,14,PayPal,Annually,2024-04-23
2056,28,Male,2056,Handbag,Accessories,2056,2666,33.00,Texas,M,Silver,Fall,3.4,0,2-Day Shipping,No,No,28,Bank Transfer,Weekly,2024-09-09
2057,55,Male,2057,Backpack,Accessories,2057,2667,46.00,Minnesota,L,Blue,Spring,4.4,0,2-Day Shipping,No,No,29,PayPal,Monthly,2024-05-14
2058,66,Male,2058,Socks,Clothing,2058,2668,37.00,South Dakota,L,Yellow,Spring,4.2,0,Standard,No,No,5,PayPal,Every 3 Months,2024-04-06
2059,29,Male,2059,Shirt,Clothing,2059,2669,98.00,Washington,M,Brown,Winter,3.3,0,Store Pickup,No,No,17,Bank Transfer,Quarterly,2024-02-25
2060,56,Male,2060,Shorts,Clothing,2060,2671,50.00,California,XL,Beige,Spring,3.7,0,Express,No,No,50,PayPal,Weekly,2024-04-20
2061,21,Male,2061,Belt,Accessories,2061,2672,63.00,Wisconsin,M,Blue,Fall,3.2,0,Next Day Air,No,No,23,Bank Transfer,Quarterly,2024-09-15
2062,32,Male,2062,Sweater,Clothing,2062,2673,70.00,Michigan,S,Magenta,Summer,2.6,0,Store Pickup,No,No,22,Debit Card,Annually,2024-08-11
2063,54,Male,2063,Coat,Outerwear,2063,2674,63.00,South Carolina,L,Silver,Fall,2.8,0,Standard,No,No,15,Cash,Quarterly,2024-10-25
2064,61,Male,2064,Shorts,Clothing,2064,2675,86.00,Indiana,M,Cyan,Fall,2.9,0,Standard,No,No,32,Cash,Monthly,2024-11-22
2065,31,Male,2065,Shoes,Footwear,2065,2677,99.00,Arkansas,M,Green,Summer,4,0,2-Day Shipping,No,No,5,Bank Transfer,Monthly,2024-08-08
2066,27,Male,2066,Sneakers,Footwear,2066,2678,40.00,Oregon,M,Blue,Spring,2.9,0,Free Shipping,No,No,6,Bank Transfer,Bi-Weekly,2024-03-18
2067,64,Male,2067,Sneakers,Footwear,2067,2679,92.00,Illinois,M,Olive,Fall,4.7,0,Store Pickup,No,No,44,Debit Card,Fortnightly,2024-10-10
2068,60,Male,2068,Pants,Clothing,2068,2680,21.00,Maryland,XL,Beige,Fall,3.1,0,2-Day Shipping,No,No,23,Cash,Fortnightly,2024-09-22
2069,70,Male,2069,Jewelry,Accessories,2069,2681,81.00,Vermont,XL,Black,Summer,3.9,0,Store Pickup,No,No,44,Venmo,Monthly,2024-06-16
2070,36,Male,2070,T-shirt,Clothing,2070,2683,82.00,Texas,M,Indigo,Fall,3.4,0,Free Shipping,No,No,3,Debit Card,Quarterly,2024-11-13
2071,56,Male,2071,Jewelry,Accessories,2071,2684,88.00,Nebraska,XL,Red,Spring,3.1,0,Express,No,No,14,Cash,Monthly,2024-04-16
2072,69,Male,2072,Jacket,Outerwear,2072,2685,100.00,South Carolina,S,Yellow,Fall,4.8,0,Store Pickup,No,No,37,PayPal,Quarterly,2024-11-19
2073,39,Male,2073,Backpack,Accessories,2073,2686,66.00,Massachusetts,M,Beige,Winter,3.9,0,Next Day Air,No,No,22,Bank Transfer,Weekly,2024-02-18
2074,38,Male,2074,Belt,Accessories,2074,2687,25.00,Texas,S,Green,Winter,3.5,0,Next Day Air,No,No,2,PayPal,Every 3 Months,2024-02-08
2075,36,Male,2075,Scarf,Accessories,2075,2689,53.00,Florida,M,White,Summer,3.1,0,Free Shipping,No,No,44,Debit Card,Fortnightly,2024-08-08
2076,46,Male,2076,Sweater,Clothing,2076,2690,28.00,South Carolina,S,Turquoise,Fall,4.7,0,Express,No,No,49,Debit Card,Monthly,2024-11-18
2077,59,Male,2077,Gloves,Accessories,2077,2691,23.00,Florida,S,Indigo,Fall,4.6,0,Free Shipping,No,No,22,Debit Card,Bi-Weekly,2024-10-21
2078,64,Male,2078,Scarf,Accessories,2078,2692,34.00,Nebraska,L,Orange,Fall,3.3,0,Free Shipping,No,No,26,Bank Transfer,Annually,2024-11-23
2079,49,Male,2079,Dress,Clothing,2079,2693,42.00,Hawaii,M,Blue,Spring,3.2,0,Next Day Air,No,No,40,Debit Card,Weekly,2024-03-05
2080,32,Male,2080,Jeans,Clothing,2080,2695,24.00,Montana,L,Violet,Summer,3.1,0,Next Day Air,No,No,16,PayPal,Quarterly,2024-08-17
2081,29,Male,2081,Sunglasses,Accessories,2081,2696,47.00,South Dakota,S,Gray,Fall,3.5,0,Free Shipping,No,No,17,Debit Card,Bi-Weekly,2024-11-24
2082,24,Male,2082,Coat,Outerwear,2082,2697,78.00,Alabama,S,Cyan,Spring,4.3,0,Standard,No,No,48,Bank Transfer,Bi-Weekly,2024-03-09
2083,41,Male,2083,Jeans,Clothing,2083,2698,89.00,Arkansas,M,Yellow,Summer,2.9,0,Free Shipping,No,No,28,Venmo,Every 3 Months,2024-06-18
2084,41,Male,2084,Scarf,Accessories,2084,2699,59.00,Mississippi,L,Orange,Fall,2.7,0,Store Pickup,No,No,26,Credit Card,Fortnightly,2024-11-25
2085,32,Male,2085,Blouse,Clothing,2085,2701,94.00,Vermont,S,Brown,Summer,4,0,Standard,No,No,43,Bank Transfer,Quarterly,2024-07-11
2086,69,Male,2086,Jeans,Clothing,2086,2702,49.00,New York,M,Teal,Fall,4.6,0,Free Shipping,No,No,38,Debit Card,Weekly,2024-09-15
2087,65,Male,2087,Dress,Clothing,2087,2703,89.00,North Dakota,L,Beige,Summer,4.7,0,2-Day Shipping,No,No,36,Cash,Every 3 Months,2024-06-27
2088,54,Male,2088,Hat,Accessories,2088,2704,91.00,Wisconsin,M,Blue,Summer,4.7,0,Standard,No,No,1,Credit Card,Weekly,2024-07-25
2089,39,Male,2089,Sandals,Footwear,2089,2705,89.00,California,L,Orange,Spring,4,0,Standard,No,No,49,Debit Card,Annually,2024-04-07
2090,37,Male,2090,Jacket,Outerwear,2090,2707,57.00,Maryland,L,Gold,Spring,3.6,0,Free Shipping,No,No,41,Credit Card,Every 3 Months,2024-05-15
2091,51,Male,2091,Socks,Clothing,2091,2708,71.00,Massachusetts,S,Teal,Winter,3.4,0,Free Shipping,No,No,21,Debit Card,Monthly,2024-12-16
2092,26,Male,2092,Jeans,Clothing,2092,2709,97.00,Washington,XL,Beige,Fall,3,0,Next Day Air,No,No,24,Bank Transfer,Quarterly,2024-09-06
2093,42,Male,2093,Sandals,Footwear,2093,2710,45.00,Minnesota,M,Silver,Fall,2.6,0,Next Day Air,No,No,27,Bank Transfer,Weekly,2024-11-14
2094,21,Male,2094,Dress,Clothing,2094,2711,91.00,Washington,M,Maroon,Spring,4.2,0,Store Pickup,No,No,4,Debit Card,Annually,2024-05-25
2095,53,Male,2095,Socks,Clothing,2095,2713,25.00,South Carolina,M,Indigo,Spring,3.4,0,Standard,No,No,19,Venmo,Annually,2024-04-08
2096,36,Male,2096,Hoodie,Clothing,2096,2714,63.00,New Mexico,M,Gray,Fall,4,0,Store Pickup,No,No,1,Bank Transfer,Fortnightly,2024-10-21
2097,21,Male,2097,Dress,Clothing,2097,2715,52.00,North Carolina,L,Blue,Summer,4.7,0,Free Shipping,No,No,27,Debit Card,Annually,2024-08-09
2098,33,Male,2098,Sneakers,Footwear,2098,2716,43.00,Iowa,S,Cyan,Winter,3.9,0,Next Day Air,No,No,5,Credit Card,Weekly,2024-01-25
2099,49,Male,2099,T-shirt,Clothing,2099,2717,28.00,Louisiana,M,White,Summer,3.3,0,2-Day Shipping,No,No,20,Venmo,Quarterly,2024-08-20
2100,31,Male,2100,T-shirt,Clothing,2100,2719,78.00,Oklahoma,L,Green,Summer,2.9,0,Express,No,No,50,PayPal,Annually,2024-07-21
2101,68,Male,2101,Sweater,Clothing,2101,2720,31.00,Michigan,M,Silver,Spring,4.4,0,Free Shipping,No,No,36,Cash,Fortnightly,2024-05-12
2102,49,Male,2102,Shirt,Clothing,2102,2721,23.00,Oregon,M,Blue,Winter,3.6,0,Next Day Air,No,No,12,Bank Transfer,Bi-Weekly,2024-02-25
2103,23,Male,2103,Hat,Accessories,2103,2722,25.00,Idaho,M,Brown,Spring,4.5,0,Store Pickup,No,No,23,Cash,Monthly,2024-04-09
2104,30,Male,2104,Pants,Clothing,2104,2723,86.00,Indiana,S,Red,Summer,3.7,0,Store Pickup,No,No,21,Venmo,Weekly,2024-06-07
2105,53,Male,2105,Shoes,Footwear,2105,2725,88.00,New Mexico,M,Gold,Spring,2.8,0,Free Shipping,No,No,47,Venmo,Weekly,2024-04-18
2106,65,Male,2106,Gloves,Accessories,2106,2726,35.00,South Carolina,M,Silver,Spring,4.5,0,Free Shipping,No,No,38,Venmo,Bi-Weekly,2024-04-25
2107,60,Male,2107,Jewelry,Accessories,2107,2727,34.00,Vermont,M,Gray,Fall,4.4,0,Standard,No,No,40,Credit Card,Every 3 Months,2024-10-21
2108,46,Male,2108,Pants,Clothing,2108,2728,75.00,Delaware,M,Black,Winter,3.3,0,Standard,No,No,35,PayPal,Quarterly,2024-01-11
2109,54,Male,2109,Hoodie,Clothing,2109,2729,46.00,North Dakota,XL,Beige,Winter,4.2,0,Express,No,No,4,Credit Card,Quarterly,2024-12-10
2110,59,Male,2110,Jewelry,Accessories,2110,2731,31.00,California,L,Peach,Fall,2.7,0,Free Shipping,No,No,28,Venmo,Every 3 Months,2024-11-25
2111,52,Male,2111,Socks,Clothing,2111,2732,93.00,Montana,L,Cyan,Spring,3.9,0,Store Pickup,No,No,36,Debit Card,Every 3 Months,2024-03-27
2112,41,Male,2112,Sunglasses,Accessories,2112,2733,85.00,Missouri,XL,Pink,Spring,2.6,0,Free Shipping,No,No,15,Bank Transfer,Annually,2024-04-02
2113,43,Male,2113,Belt,Accessories,2113,2734,68.00,Tennessee,M,Lavender,Fall,4.5,0,2-Day Shipping,No,No,7,Cash,Fortnightly,2024-10-28
2114,63,Male,2114,Dress,Clothing,2114,2735,40.00,Virginia,M,Brown,Spring,2.7,0,Store Pickup,No,No,29,PayPal,Every 3 Months,2024-05-19
2115,37,Male,2115,Shirt,Clothing,2115,2737,51.00,Vermont,M,Magenta,Winter,2.9,0,Standard,No,No,12,Debit Card,Annually,2024-02-06
2116,44,Male,2116,Scarf,Accessories,2116,2738,85.00,Rhode Island,M,Violet,Winter,3.4,0,Store Pickup,No,No,16,Bank Transfer,Bi-Weekly,2024-01-15
2117,67,Male,2117,Jacket,Outerwear,2117,2739,23.00,Kansas,M,Teal,Summer,2.9,0,Express,No,No,50,Debit Card,Bi-Weekly,2024-07-26
2118,27,Male,2118,Dress,Clothing,2118,2740,28.00,Colorado,L,Brown,Summer,3.8,0,Free Shipping,No,No,11,Debit Card,Annually,2024-07-06
2119,60,Male,2119,Socks,Clothing,2119,2741,44.00,Georgia,M,Olive,Fall,4.2,0,2-Day Shipping,No,No,28,Debit Card,Quarterly,2024-11-26
2120,58,Male,2120,Jewelry,Accessories,2120,2743,57.00,Nebraska,M,Indigo,Spring,3.5,0,Store Pickup,No,No,36,Venmo,Bi-Weekly,2024-04-19
2121,53,Male,2121,Scarf,Accessories,2121,2744,98.00,Missouri,S,Red,Fall,3.1,0,Next Day Air,No,No,38,PayPal,Quarterly,2024-10-19
2122,43,Male,2122,Backpack,Accessories,2122,2745,68.00,Alaska,M,Olive,Winter,3.5,0,2-Day Shipping,No,No,32,Bank Transfer,Monthly,2024-01-08
2123,32,Male,2123,Jacket,Outerwear,2123,2746,36.00,Virginia,L,Teal,Fall,4,0,Express,No,No,42,Debit Card,Weekly,2024-11-09
2124,54,Male,2124,Coat,Outerwear,2124,2747,71.00,Nebraska,L,Cyan,Spring,3.7,0,Express,No,No,22,Debit Card,Bi-Weekly,2024-05-11
2125,47,Male,2125,Skirt,Clothing,2125,2749,60.00,Rhode Island,M,Teal,Fall,4.2,0,Next Day Air,No,No,22,Venmo,Quarterly,2024-10-06
2126,57,Male,2126,Coat,Outerwear,2126,2750,87.00,New Hampshire,M,Beige,Fall,4.8,0,Store Pickup,No,No,31,PayPal,Quarterly,2024-11-28
2127,63,Male,2127,Shoes,Footwear,2127,2751,38.00,Alabama,XL,Magenta,Winter,4.1,0,Express,No,No,28,Credit Card,Monthly,2024-12-11
2128,70,Male,2128,Boots,Footwear,2128,2752,45.00,North Carolina,M,Indigo,Spring,4.5,0,2-Day Shipping,No,No,40,Debit Card,Weekly,2024-04-18
2129,62,Male,2129,Coat,Outerwear,2129,2753,47.00,New Mexico,L,Cyan,Fall,2.7,0,2-Day Shipping,No,No,21,PayPal,Weekly,2024-11-09
2130,40,Male,2130,Skirt,Clothing,2130,2755,57.00,Minnesota,L,Orange,Fall,2.8,0,Store Pickup,No,No,12,PayPal,Every 3 Months,2024-09-17
2131,25,Male,2131,Backpack,Accessories,2131,2756,68.00,Arizona,L,Violet,Summer,3.7,0,Free Shipping,No,No,33,Credit Card,Annually,2024-07-16
2132,19,Male,2132,Shorts,Clothing,2132,2757,52.00,Montana,M,Red,Fall,3.6,0,Express,No,No,9,Bank Transfer,Fortnightly,2024-09-20
2133,25,Male,2133,Skirt,Clothing,2133,2758,87.00,Vermont,M,Magenta,Fall,4.7,0,2-Day Shipping,No,No,15,Debit Card,Weekly,2024-11-18
2134,21,Male,2134,Hat,Accessories,2134,2759,34.00,Maine,M,Olive,Summer,3.8,0,Standard,No,No,13,Bank Transfer,Annually,2024-06-01
2135,55,Male,2135,Sandals,Footwear,2135,2761,41.00,Virginia,XL,Maroon,Winter,2.9,0,Standard,No,No,35,Credit Card,Fortnightly,2024-01-25
2136,34,Male,2136,Sunglasses,Accessories,2136,2762,94.00,California,S,Yellow,Winter,4.6,0,Next Day Air,No,No,1,Debit Card,Every 3 Months,2024-01-25
2137,47,Male,2137,Sunglasses,Accessories,2137,2763,93.00,New York,M,Red,Summer,2.8,0,Standard,No,No,25,Bank Transfer,Fortnightly,2024-08-05
2138,27,Male,2138,Socks,Clothing,2138,2764,51.00,Indiana,XL,Purple,Winter,4.6,0,2-Day Shipping,No,No,20,Credit Card,Every 3 Months,2024-02-10
2139,67,Male,2139,Sweater,Clothing,2139,2765,42.00,Mississippi,M,Teal,Fall,2.8,0,Next Day Air,No,No,36,Venmo,Quarterly,2024-09-07
2140,40,Male,2140,Boots,Footwear,2140,2767,95.00,New York,M,Red,Winter,3,0,Free Shipping,No,No,33,Cash,Weekly,2024-12-26
2141,53,Male,2141,Handbag,Accessories,2141,2768,90.00,New Mexico,M,Brown,Fall,3.7,0,Standard,No,No,36,Cash,Fortnightly,2024-10-24
2142,24,Male,2142,Dress,Clothing,2142,2769,98.00,Kentucky,M,Peach,Winter,4.1,0,2-Day Shipping,No,No,32,PayPal,Annually,2024-02-27
2143,47,Male,2143,Hat,Accessories,2143,2770,39.00,North Dakota,M,Maroon,Winter,4.3,0,Next Day Air,No,No,21,Venmo,Quarterly,2024-12-20
2144,53,Male,2144,Sandals,Footwear,2144,2771,66.00,Arkansas,L,Red,Fall,3.8,0,Next Day Air,No,No,48,Venmo,Bi-Weekly,2024-10-17
2145,47,Male,2145,Shoes,Footwear,2145,2773,23.00,Maryland,L,Orange,Winter,3.7,0,Free Shipping,No,No,25,PayPal,Quarterly,2024-01-16
2146,38,Male,2146,Skirt,Clothing,2146,2774,73.00,Connecticut,S,White,Winter,4.8,0,Standard,No,No,32,PayPal,Annually,2024-02-15
2147,48,Male,2147,Sunglasses,Accessories,2147,2775,23.00,Utah,XL,White,Summer,4.6,0,Standard,No,No,45,PayPal,Every 3 Months,2024-06-18
2148,47,Male,2148,Skirt,Clothing,2148,2776,43.00,Missouri,S,Charcoal,Fall,4.8,0,Standard,No,No,4,Cash,Fortnightly,2024-10-10
2149,19,Male,2149,T-shirt,Clothing,2149,2777,45.00,Nebraska,XL,Turquoise,Winter,4.6,0,2-Day Shipping,No,No,19,PayPal,Bi-Weekly,2024-12-08
2150,38,Male,2150,Sandals,Footwear,2150,2779,21.00,Hawaii,L,Orange,Winter,4,0,Standard,No,No,1,Bank Transfer,Weekly,2024-01-07
2151,57,Male,2151,Shirt,Clothing,2151,2780,40.00,Illinois,M,Orange,Spring,2.6,0,2-Day Shipping,No,No,12,Cash,Weekly,2024-04-21
2152,70,Male,2152,Jeans,Clothing,2152,2781,58.00,Vermont,L,Brown,Fall,2.6,0,2-Day Shipping,No,No,18,Venmo,Monthly,2024-11-15
2153,38,Male,2153,Shorts,Clothing,2153,2782,48.00,New Jersey,L,Magenta,Summer,4.5,0,Next Day Air,No,No,43,Bank Transfer,Bi-Weekly,2024-08-05
2154,35,Male,2154,Shirt,Clothing,2154,2783,94.00,Kentucky,M,Violet,Fall,4.2,0,Free Shipping,No,No,31,PayPal,Annually,2024-11-07
2155,46,Male,2155,Scarf,Accessories,2155,2785,74.00,Wyoming,M,Violet,Spring,3.4,0,Store Pickup,No,No,33,Cash,Every 3 Months,2024-04-05
2156,32,Male,2156,Handbag,Accessories,2156,2786,51.00,Hawaii,L,Yellow,Fall,3.7,0,Store Pickup,No,No,46,PayPal,Monthly,2024-11-07
2157,38,Male,2157,Skirt,Clothing,2157,2787,83.00,Missouri,M,Maroon,Winter,3.6,0,Next Day Air,No,No,41,Debit Card,Bi-Weekly,2024-01-20
2158,41,Male,2158,Handbag,Accessories,2158,2788,68.00,Mississippi,L,Turquoise,Winter,4,0,Next Day Air,No,No,41,Venmo,Fortnightly,2024-12-06
2159,19,Male,2159,Gloves,Accessories,2159,2789,84.00,Massachusetts,XL,Olive,Spring,4.6,0,Standard,No,No,9,Bank Transfer,Fortnightly,2024-03-24
2160,18,Male,2160,Shirt,Clothing,2160,2791,58.00,Louisiana,M,Peach,Fall,3,0,Free Shipping,No,No,34,Cash,Annually,2024-11-24
2161,45,Male,2161,Blouse,Clothing,2161,2792,92.00,West Virginia,L,Charcoal,Winter,3.3,0,Express,No,No,21,PayPal,Annually,2024-01-04
2162,23,Male,2162,Dress,Clothing,2162,2793,69.00,Washington,S,Peach,Summer,3.8,0,Express,No,No,5,Debit Card,Fortnightly,2024-07-20
2163,60,Male,2163,Shorts,Clothing,2163,2794,48.00,Oregon,S,Black,Summer,2.7,0,Free Shipping,No,No,32,PayPal,Weekly,2024-06-01
2164,52,Male,2164,Shoes,Footwear,2164,2795,60.00,New York,L,Gray,Spring,4.5,0,Express,No,No,44,Bank Transfer,Monthly,2024-05-12
2165,42,Male,2165,Sandals,Footwear,2165,2797,20.00,Iowa,S,Olive,Winter,4.8,0,Next Day Air,No,No,46,PayPal,Bi-Weekly,2024-02-23
2166,29,Male,2166,Pants,Clothing,2166,2798,55.00,Idaho,M,Turquoise,Summer,4.2,0,Express,No,No,42,Credit Card,Every 3 Months,2024-07-18
2167,31,Male,2167,Jacket,Outerwear,2167,2799,88.00,New Jersey,S,Purple,Spring,3.5,0,Express,No,No,50,Credit Card,Bi-Weekly,2024-05-14
2168,30,Male,2168,Skirt,Clothing,2168,2800,48.00,Ohio,L,Green,Winter,4.9,0,Standard,No,No,33,Venmo,Fortnightly,2024-02-15
2169,23,Male,2169,Handbag,Accessories,2169,2801,74.00,Connecticut,M,Beige,Spring,4.1,0,Next Day Air,No,No,32,Cash,Quarterly,2024-03-16
2170,31,Male,2170,Coat,Outerwear,2170,2803,42.00,Florida,M,Brown,Fall,2.9,0,Next Day Air,No,No,32,Bank Transfer,Bi-Weekly,2024-11-09
2171,40,Male,2171,Sweater,Clothing,2171,2804,32.00,South Carolina,M,Turquoise,Fall,4,0,Next Day Air,No,No,37,Venmo,Every 3 Months,2024-11-07
2172,39,Male,2172,Shorts,Clothing,2172,2805,98.00,Missouri,M,Yellow,Summer,4.6,0,Store Pickup,No,No,9,Cash,Fortnightly,2024-08-05
2173,28,Male,2173,Skirt,Clothing,2173,2806,89.00,Rhode Island,S,Lavender,Fall,2.8,0,Store Pickup,No,No,6,PayPal,Fortnightly,2024-09-17
