id,name,city,state,stars,review_count,category
a-DzDUahMumXwWYimPhplg,Skintricate Tattoo Company,Buffalo,New York,5,7,Beauty & Spas
n-htQX5fDg1VNiTKTJsu_w,Subway,Newark,New Jersey,4,4,Sandwiches
qnFdBp12seAxwe2_iHM2bA,Laloux,B0st0n,Massachusetts,4.5,134,French
KD4suinjLGDo-XOngmtr1Q,Fuji Optical Company,The Bronx,New York,1,5,Shopping
qb8Lffc1dzUogojqTSBtcw,A Walk in the Park,Manhattan,New York,5,4,Pet Services
KNViZIiKgxXb66zsQONnJw,Morba,Manhattan,New York,3.5,16,Home Decor
Ado3kudEn4uApQBWFCqWLA,Chew Chew's Diner,Manhattan,New York,3.5,64,Diners
_b8IGG_tsArBIMwlCVsWCQ,India Time,Queens,New York,4.5,7,Restaurants
QBEqnk76Q5N1on4LAry2_g,Sunset Grill,Manhattan,New York,1.5,3,Restaurants
top8c3LdZRvZAZmfZM0DiQ,Café New Bedford,B0st0n,Massachusetts,4.5,9,Food
45dAqX8Yi3FyVUSIFHu3ag,Jimmy's Coffee,Manhattan,New York,4.5,3,Food
gfos-L-4tZ7TKektSglXcQ,Blondie's,Manhattan,New York,3.5,11,Coffee & Tea
Bo3dqwrjRbGFDf3S59HzDQ,Harlem Restaurant,Manhattan,New York,3,173,Southern
6t0tTpeOgLb6-5AcEFquwg,Orotoro,B0st0n,Massachusetts,4.5,3,Italian
QAy5iMsaySG5LW_EJcjpww,Marshalls,Newark,New Jersey,3,4,Men's Clothing
_jOXNWirwWS7h86m5HWTyQ,Stevens Groceries,Manhattan,New York,4,8,Food
i4F5UKlYELP5k5VsShy_Gg,Toys R US,Buffalo,New York,2,6,Shopping
5J3b7j3Fzo9ISjChmoUoUA,Mabel's Bakery,Manhattan,New York,3.5,19,Coffee & Tea
7HgGcnKtFaUAJADdewR-Jw,La Esquina Resto Lounge and Wine Bar,Ithaca,New York,3.5,5,Bars
gNB2uScgaHi6LfcmVsrtfA,New York Climbing Academy,Manhattan,New York,4,12,Climbing
jKd4MKINdrtR7LEADNbu1g,Bank of America,Buffalo,New York,3,3,Banks & Credit Unions
2EbkUeNfIOPhbGurvgaUjw,Layali Ambrosia Restaurant,Buffalo,New York,2,5,Bars
eK1uUHDuCs53CuBM4kURxQ,Cafe Depot,Boston,Massachusetts,1.5,3,Coffee & Tea
9Q7XKIM4BXyjC1pwE_gJAQ,Days Inn,Binghamton,New York,5,3,Hotels & Travel
O_JuXGu88rG4T8G8SKe67A,Paul Patates,B0st0n,Massachusetts,4,12,Restaurants
XHdPDl0V88pYFP2y7lC6Ww,Purolator Courier,Yonkers,New York,1,6,Couriers & Delivery Services
clGSLCiIsdmoLLlzFTazsA,Equinox Fitness,Manhattan,New York,3,8,Sports Clubs
YMWH70xsOi_rcui8qza3qg,Central Park Salon & Spa,Buffalo,New York,2,16,Hair Salons
Oo_WQAQ7HmMK1I0XPSAY8A,Water Q Spa,The Bronx,New York,4,6,Skin Care
w1ogNJp6Iw8K2lDvxLLX0A,Wings Chinese Restaurant,Buffalo,New York,4,7,Restaurants
CXG4kMMiq2JUDhUgl94QTQ,Masala Bites,Buffalo,New York,4,45,Buffets
SgLr6EzoWrIjgl5VpB07rA,Pub l'Île Noire,B0st0n,Massachusetts,4,53,Nightlife
YOIOpBGhI20KF4qcDg2PjA,Bond Lounge & Grill,B0st0n,Massachusetts,3.5,5,Tapas Bars
pOWwU7R69EZ-qxBA_biyOA,Presse Café,Manhattan,New York,3,4,Coffee & Tea
lZlaPghRe2Z1EkMUsFKOuw,John's Italian Caffe,Manhattan,New York,3.5,34,Pizza
9bT3hq7waaESEf15XIsDrA,BCBG Max Azria Outlet,Buffalo,New York,4,4,Shopping
8G3Ku7hHB5X7k6VLescz1g,Les Fermes Lufa,B0st0n,Massachusetts,4.5,16,Fruits & Veggies
dzxdBovTOwxQER87GhbjiQ,Sunset Grill,Manhattan,New York,3,5,Breakfast & Brunch
nNwUzbUPBz2BQFz7nm_eUQ,Première Moisson Quartier Dix30,Haverhill,Massachusetts,3.5,8,Food
ZeVZ0R7Go_1ZRxZPIfCStQ,Main Street Burger Shoppe,Cooperstown,New York,4,64,Food
dJnF_GUWdoX3tUucpKbYMg,Da Fu Seafood Cuisine ??,Manhattan,New York,2.5,56,Seafood
nozYAoGZi0xtElvHZ-PWMg,Osmow's,Buffalo,New York,2,12,Middle Eastern
68s1OlziLPXKvdwBLV_pGw,La Maison Du Patriote,B0st0n,Massachusetts,4,4,Hotels & Travel
QibVlwPPfOnQUnYe_iVfJA,PappaRoti Bramalea City Center,Binghamton,New York,4.5,3,Cafes
kx7in9io4X9mQSCGzDUmlA,Une Nuit à Bangkok,B0st0n,Massachusetts,4.5,13,Food
Fwt0ia7H80q_mHLvrf1gzQ,Spoonful,Binghamton,New York,3.5,172,Sushi Bars
WGTMT5He7vSEgUebaK6GVQ,Spirite Lounge,B0st0n,Massachusetts,4.5,7,Restaurants
ouehYUlrMzvA3aHclsi_zw,Pizza Hut,Poughkeepsie,New York,1.5,3,Chicken Wings
SWpJG44iX0fw18zYZifcRA,Thai One On,Manhattan,New York,2,18,Restaurants
Gzdc_GHeHvgZdL9Q2ifMIQ,The Cigar Store,Manhattan,New York,5,7,Shopping
KMGI7VvY9oacCsZKHAYIIw,Ross' No Frills,Manhattan,New York,3,9,Health & Medical
B_1a5USetprLbpGjQTxh_g,JB Cleaner & Tailor,Manhattan,New York,4.5,15,Laundry Services
Dje1VOaJy10XVz4UIZXjLw,Los Arrieros,Manhattan,New York,4,21,Restaurants
HqrKHJLHcCWMdzKE8fmElQ,Park Animal Hospital,Manhattan,New York,4,4,Pets
KXj7biJLgbHkR0zORjvAPA,Progers,Binghamton,New York,3.5,3,Security Systems
drp7wjMONzkylDQrqAAncg,Topcuts,Manhattan,New York,3,4,Beauty & Spas
aC2jaqo24CN7VwrG_ygDEg,Public Library,Manhattan,New York,4,5,Public Services & Government
aXJO1nRhPGzVK6ioSoHQDw,Friar & Firkin,Manhattan,New York,3.5,55,Bars
IbOrNwCdMTd-eicZ9B2CiA,International Plaza Hotel & Conference Centre,Manhattan,New York,2.5,26,Hotels
6uh69z-4SO2TuuMbSDIOTw,Charcuterie de Tours,B0st0n,Massachusetts,4.5,5,Meat Shops
jj9AGswzb8OXRG1JDphNwQ,Boulangerie De Pere En Fils,B0st0n,Massachusetts,3.5,3,Bakeries
rCCaHSKviG_-Nd-eStE3hw,Design Within Reach,Manhattan,New York,2.5,14,Shopping
4GpBi-xNSfKqhnu_X3zzmg,Royal Paan,Buffalo,New York,4.5,10,Desserts
FEL8Y1zIzLtZvzlZql4tog,Aeroflight Limo,Manhattan,New York,3.5,5,Airport Shuttles
ofW_qMG1o_tnPWBSqJh7bw,Golden Fur Shoe Repair,Niagara Falls,New York,3,4,Leather Goods
0I0mXzLz6rPKXH9Ot6Po7g,Le Quartier du Dejeuner,Pittsfield,Massachusetts,4,12,Restaurants
ZRrkDsZicUfuX4BnjCkUAw,Royal Lube,Buffalo,New York,3.5,3,Smog Check Stations
6I27BTuHI5PMvOBG4WS8NQ,Mercatto,Manhattan,New York,3.5,107,Restaurants
6YMEPORrMfCJ5gDGebxAzw,Sephora,The Bronx,New York,1.5,7,Cosmetics & Beauty Supply
3JJWG-Eyj-czxaXaE7LVaA,W Burger Bar,Manhattan,New York,3.5,30,Food
1FnwvtISSL0HxIdPLLow1g,Pho Mono,Huntington,New York,3.5,16,Restaurants
Oyez2_wkRaPn_DCmNICAmg,Pita Delites,Huntington,New York,4,17,Restaurants
Q1wylp88CYdndJ_mWohO7A,JC's Grill House,Manhattan,New York,3,5,American (Traditional)
UcvaCus6h9O46Ni1cJ-4ng,Forever Interiors,Manhattan,New York,1.5,5,Furniture Stores
Lh9g7RbqsoZrpAfWUUon7Q,Trade Secrets - Newark Town Centre,Manhattan,New York,2.5,3,Cosmetics & Beauty Supply
PvlNlR7DbdaMAsD1MrL65A,Soupesoup,B0st0n,Massachusetts,4,9,Salad
bNynUUb2uYtHGLSD7mS3Bw,Shangrila,Manhattan,New York,4,63,Restaurants
Xja69DDoUqbPwFOSB3_Ckw,Slice N Bites,Manhattan,New York,3.5,3,Pizza
dbSLyh2NWZ533MjGSGf4Dg,CVS Pharmacy,Poughkeepsie,New York,2.5,5,Drugstores
ONxyui24QQxoALsq6NGUog,Chuck E. Cheese,Newark,New Jersey,1,3,Pizza
Wf5C8Amv_SlhoYE3_W66WQ,Oishi Sushi,Manhattan,New York,2,27,Asian Fusion
SD-ZZk4QrBGWcHQK8caCPA,CVS Pharmacy,Manhattan,New York,4,4,Drugstores
a4SBsNEDCe0Rc8dckfwk6A,Hard Luck Bar,Manhattan,New York,2.5,9,Karaoke
f-ookZOX4pBNldaOHMkJ4A,Hong Shing Chinese Restaurant,Manhattan,New York,3,100,Restaurants
UjgeWri4dBk8AXQUN3oQ5Q,Jiffy Lube,The Bronx,New York,4.5,3,Automotive
TaA8quY8yKqRfHDUmzTTiA,Caribbean Nights,Manhattan,New York,5,4,Caribbean
oJw00wAOWkjfwJEf8LBONQ,Honey Tea HK,Newark,New Jersey,2,4,Coffee & Tea
P-8h5_WYu_R2dcBIINs-Sw,Dogfather & Company,Manhattan,New York,4,18,Pet Services
KHcg4oa_0UN0n5S6P6JSGQ,H8S Cafe,Holyoke,Massachusetts,3.5,9,Cafes
95JbPdfuchhNv3xvOSLLOQ,Ralph's Barber Shop & Hairstyling,Manhattan,New York,3.5,3,Hair Salons
5JcSbOoUIRF82qaTh7GB0w,Tantra Lounge - Bar & Grill,Manhattan,New York,3,4,Indian
ynD-Y7DnpOaga0ZtnUSK2A,HWY-LAW Legal Services,Manhattan,New York,5,7,Criminal Defense Law
BdbdSzLfrsroWj5hsCXxDQ,Thai House Cuisine,Manhattan,New York,3.5,26,Restaurants
cCXD_H0FonSeLY1A5Ch_Eg,Pho Hong Ha,Newark,New Jersey,2,4,Restaurants
ghaj1MZzPW1qXYCZWfoTTw,Live Organic Food Bar,Manhattan,New York,4,166,Vegan
xD9NCOMBzvO33HsXh4ywEg,Blackhorn Steakhouse,Newark,New Jersey,4.5,13,Restaurants
KbjdEA6SRrjrwiFBtsD93g,Foodie Boy,The Bronx,New York,3.5,9,Imported Food
ZtkplJBLUa4PmZh_noUHEQ,Screen Lounge,Manhattan,New York,2.5,22,Lounges
5X3dzKWnBdV-KmxdGEPb_Q,Chito's Pizza,Manhattan,New York,4,39,Pizza
HVSroCrxZdaIhvgXx7JIfQ,CAA - The Bronx,The Bronx,New York,3,4,Shopping
XXrfv84Bu0BCAS5-pfGlPQ,Backstage Hair Salon,Buffalo,New York,4.5,6,Beauty & Spas
0uALK0SEzEQCc7-6AsRysg,Quik Sushi,Manhattan,New York,2.5,6,Sushi Bars
8hSY7qqR0xBqUeGwdDrB4g,Dunkin',Brooklyn,New York,2.5,6,Restaurants
8o6t_zjBNl5p_Hp6StfRbg,Quickies Fast Food,Binghamton,New York,1.5,4,Restaurants
dBcWC8sY7ZKyfdxABC2Llw,City Oasis Dental,Manhattan,New York,3.5,5,Health & Medical
NB0zGFXFfCIfbmi_xc0sKw,Cordi Italian Bakery,Buffalo,New York,4.5,5,Bakeries
8A2altSlR9thKfgYae1cJQ,Zteca,Manhattan,New York,2.5,7,Restaurants
gWainRDwQaDg7YRZAaotdw,Kasai Grill House,Manhattan,New York,3.5,47,Sushi Bars
JethT5yt9ju6MGK8-N3oPg,Noodle Delight,Newark,New Jersey,3,19,Food
UPnidWBzdmMpPDR-wx_0LQ,Grigorian L'atelier,Manhattan,New York,3.5,3,Books
JXWoPmCVXOaN3ok3EIdBHg,Sunnyside Grill,Buffalo,New York,3.5,6,Restaurants
arImz3BJNf-EcNUuguk2Rw,Brochette,B0st0n,Massachusetts,3,5,French
DVBeUawvIpgdR4auCo1-3A,La Maison Du Jazz,New Bedford,Massachusetts,2.5,7,Nightlife
OX6oIIr4ELW8aRjbHjXYEg,Manzo Pizzeria,Salem,Massachusetts,4.5,31,Restaurants
3XUmcXMoToEFNJQ7gp5UYQ,Craft Kitchen,Manhattan,New York,3.5,5,Event Planning & Services
q3mH9wFWVAGtsaaAs8F7Fg,La Tête Dure,B0st0n,Massachusetts,4.5,6,Barbers
mHnz1ed4KYgkRhRMUECAGA,Kebab,B0st0n,Massachusetts,4,4,Food
gxQo3f0F5Bq8G2Pj9Sw0aw,Grillades Torino,New Bedford,Massachusetts,4.5,3,Restaurants
hk0pIZHQwmISXJnOG24H5Q,Williams Fresh Cafe,Binghamton,New York,3.5,36,Salad
k5azd7T8eqESrOP9TkBjOw,Langolino Wine Bar & Grill,Manhattan,New York,3.5,8,Restaurants
Yrf-A070vyFUw5vyLyb-8Q,Hon Tattoo Studio,The Bronx,New York,5,8,Beauty & Spas
QoXT0qI6_3WeHImUuLAyjg,The George Street Diner,Manhattan,New York,3.5,98,Restaurants
e58TJR1gShxTFla8EitDCA,Walmart,Niagara Falls,New York,3,14,Fashion
rO3lZpVSoRMhhd0AEJBjlg,Sunrise House,Manhattan,New York,4,135,Restaurants
AQ4LVzYMVRGBIud25mWZEQ,Mi Pueblo,Brooklyn,New York,4,14,Restaurants
_yZacp-Zyq_eyFucHJ9-Ww,Wineonline,Manhattan,New York,3,4,Local Services
U0IDo1IWRdInEPozUqB_Sg,Extra Butter Coffee,Manhattan,New York,3.5,20,Coffee & Tea
yiUbGDvEpYZd1Z8S1SyNvQ,Restaurant Odaki,B0st0n,Massachusetts,3,32,Restaurants
3OdBW4ooaACTNugCb03Djw,Pizza and Wings,Manhattan,New York,2.5,7,Restaurants
HmnaAlLd1i38ofLnmgT2kg,Starbucks,Buffalo,New York,2,4,Coffee & Tea
NLm9a0Eh9SOs1ZBycypnqg,Aloft Ithaca Mills,Ithaca,New York,3,10,Hotels
BMvBm0qdnkwrX4IKfwVpLw,Urban Sun,Manhattan,New York,4.5,3,Beauty & Spas
RPBQD0YUtWrv9bRPoOgb0g,abercrombie,Manhattan,New York,2,9,Fashion
kstK3o4ZLOEsWyy_vPVQrg,Steady's Jamaican Home CooScarsdale,Manhattan,New York,4.5,11,Restaurants
8V0K7CFVZ8X_AxlO-P3WUA,Fiddler's Green,B0st0n,Massachusetts,4,57,Pubs
E5XjyUEqZNFWAnu5ze0NnA,Les aliments merci,B0st0n,Massachusetts,4.5,3,Health Markets
KbP2nSm3FV99AES3h45t6g,Biryani Scarsdale,Binghamton,New York,3,23,Restaurants
phAnmOg4F3x-omCKG_jGSg,Studio Hair Design,Manhattan,New York,5,3,Beauty & Spas
UpOI4SvSNoeOrW6rw_IIeA,Gerrard - Carlaw Parkette,Manhattan,New York,4,4,Parks
mrUivPUQoXpfvytfXNQoiA,Estrada Car Rentals,Niagara Falls,New York,1,4,Automotive
C3coN-RmfeoxQ8zRhKh7DQ,Nella,Brooklyn,New York,2.5,5,Appliances
-3d_TKz325qx4U575bvamQ,UYVU Nails & Spa,Manhattan,New York,5,3,Day Spas
ywgJ0rEaw0iUgRCMt0r3vA,St Phillips Fine Bakeries,Oneonta,New York,3,19,Bakeries
YvrylyuWgbP90RgMqZQVnQ,Jz's Pizza,Manhattan,New York,4,47,Restaurants
kkQBX5G6N_zIntSGUnJcJQ,The Wingery,Buffalo,New York,2.5,3,Restaurants
5EnHfzuyBf03UhJH4E4mAA,Mr. Flamingo,Manhattan,New York,3.5,28,Nightlife
uCJ3IC6mRw0cgC8sLenoxL9w,Green Mango,Poughkeepsie,New York,3.5,51,#N/A
ujPuhQdg8-GCJQg6BoRJtA,Big Smoke Burger,Manhattan,New York,3.5,131,Poutineries
_Izvv9Hj0sQRkj0l9fnP7A,Thai Express,Buffalo,New York,2,6,Food
ZekRYrQz3zatQeHpkiwW_w,Pizzaiolo,Manhattan,New York,3,20,Pizza
OIE7OQMdgGYquIW2PFgvtg,Fit4Less The Queensway,Poughkeepsie,New York,4.5,5,Active Life
FrJX4ifJsTAXAJJq0K7EVg,Levack Block,Manhattan,New York,2.5,30,Restaurants
3l_rMuRs97IKEA1DCZokOA,Best Friend Restaurant,Buffalo,New York,3.5,40,Restaurants
_sNdpjjRv3x8Nz_kj8_2tQ,Lodge On Queen,Manhattan,New York,4.5,3,Social Clubs
A8BEDJkEAyCmstO83Cs_zQ,Florigens Design,Manhattan,New York,5,3,Flowers & Gifts
pY2kyXG_8aEvXu5TOnmIcg,Holiday Inn Express New York East - Newark,Newark,New Jersey,2.5,8,Event Planning & Services
vRxtWz1XbaF0I4_JwyuJKA,The Artisan Baker,Manhattan,New York,3.5,15,Coffee & Tea
W43qz8LuejU6KNwO-9K4nQ,iDarts Edge,The Bronx,New York,3,4,Bars
dsIHIXyAl_ldqkd8QekvTQ,Gabby's Grill and Bar,Manhattan,New York,2.5,110,Seafood
s-3UrY9VcOxIhvw7CM84pQ,Hair District,Manhattan,New York,4.5,73,Hair Salons
6jcGsQNYgUYtwojXoMcQow,Negril's Jerk Hut,Manhattan,New York,3.5,4,Caribbean
XNL6PRXaQxyDO2yeBdy11w,Express Indien,B0st0n,Massachusetts,4,14,Indian
fNJRiDAT6Qy9PQ3nqA_L9g,Yonkers Cafe,Manhattan,New York,3,4,Coffee & Tea
US3auRxD_hqxqBduq9LpXw,Agora Café,Manhattan,New York,3.5,11,Coffee & Tea
sEKFq5u8P_s0-2mAZnx0JQ,Jimmy Restaurant,B0st0n,Massachusetts,3.5,4,Pizza
mspZuHQ8rVXpyVMqQIKw_A,Shiso Tree Cafe,The Bronx,New York,3.5,209,Japanese
2w9kVvjghB248_p6uk6S9Q,Kiehl's,B0st0n,Massachusetts,5,3,Shopping
mgZW82r4LVUSveU0ds2F2w,Urban Barn,Buffalo,New York,2,4,Shopping
5_helv06ALsr485e6_IXNQ,Swap Shop,Brooklyn,New York,3.5,4,Electronics
p29R4kMODw155BAEZNtD7A,El Mejor,Manhattan,New York,3.5,6,Mexican
yiFxAIFZORjiPgojiAA2RQ,Monaco Hair Design,Buffalo,New York,4,5,Beauty & Spas
Cy1bPenka65T2AUBAn-WkQ,T-Swirl Crêpe,The Bronx,New York,3.5,54,Restaurants
vPPhElChg0XHY8Wz5fQQig,Coach,Manhattan,New York,4.5,7,Shopping
djqiu4L7P2sF1JY0DP7UHQ,Cora's Breakfast & Lunch,Oneonta,New York,3,25,Breakfast & Brunch
HAqFrpN8ukzFZuSgTvLijw,Faley Restaurant,Canandaigua,New York,3.5,37,Restaurants
cP3Kb9e93kQc_eN59_MIvw,Ye Olde Orchard Pub & Grill,Plymouth,Massachusetts,4,4,Irish
FXBe1u5q6aamklaORnZcFQ,Jin Mee Korean Restaurant,Ithaca,New York,3,9,Comfort Food
x8SMCM8XktilgBlhgYek5w,Boulevard Fall River - La Main,B0st0n,Massachusetts,4.5,7,Local Flavor
V64rX8Ry9c2jKF7oabAAIQ,Starbucks,Elmira,New York,3,9,Food
Payl1AoDwqT3TYbZ9eZKMQ,Anna Pretty Nails,Manhattan,New York,3,5,Nail Salons
G7quYX-m8oly7we9A1JZ_Q,Four Brothers Pizza,Utica,New York,4.5,6,Pizza
_iemieI7L9YvPIMvXR31_w,Vinh's Café,B0st0n,Massachusetts,4,4,Cafes
6MXNaRWzVAXl2BQjbDKxnw,Trillium Drug Mart,Poughkeepsie,New York,5,3,Drugstores
q91nljuSDFl0IYReyF_A3w,Lov,B0st0n,Massachusetts,3.5,58,Vegan
bNO_c8Gka2Rkwaub3qVAMQ,Micro Time Cafe,Manhattan,New York,3,20,Pubs
Vu_BoGOSL70odzqCBr_vIg,Maharaja Vegetarian Street Food,The Bronx,New York,3.5,15,Indian
fvnaLCkyIyCw7vQuO8-H3g,Judy Cuisine,Niagara Falls,New York,3,34,Chinese
o3RRk2-UeY24PTjQeoNDFw,Petals,The Bronx,New York,4,4,Flowers & Gifts
86ZUtPhwiy63I6B3HSN88Q,Farol Churrasqueira,Buffalo,New York,4,17,Restaurants
jJALMyBDfqOjzuuQAooDtw,Atami,Boston,Massachusetts,4,13,American (New)
PYwBzAWf8KF7hqM2rPUeYg,Orbit Room,Manhattan,New York,4.5,13,Music Venues
eISyaSdeTWQA2z9k-r_F4Q,Solo Sushi Bekkan,Manhattan,New York,3.5,73,Restaurants
meehYhsuxZ8XD-pO2uyxzA,Atmosphère,B0st0n,Massachusetts,5,3,Bed & Breakfast
NePmJx7FgLjhWYwbN91ZiQ,Exotix Studios,Manhattan,New York,5,43,Jewelry
F2i-7Lz1KqwDPn6d7Ter0Q,DigginTheDog,Manhattan,New York,4,8,Pet Services
4j0HzysAVOKC_Uo0PMXUVA,Basil Box,Manhattan,New York,4.5,24,Vietnamese
TXNDK-DRjx2cfu7amxcIIA,Souvlaki Hut,Buffalo,New York,4.5,8,Restaurants
FmMeODTIPWj01pzNpHw9ow,Dunkin',Newark,New Jersey,1,4,Cafes
sZ5vhj48pt9i_xnqNu-5Jw,Hon Tattoo Studio,Manhattan,New York,4,5,Tattoo
o-0Nen1h78jiWZF_Aq_Jmg,New York Distillery,Manhattan,New York,3.5,3,Food
lnIAdTkMR-ShxhXzkfJK0A,iQ Office Suites,Manhattan,New York,4,3,Real Estate
KrxYm1IcTdV6sVzZz5JprA,Lasagne Du Plateau,B0st0n,Massachusetts,4,5,Restaurants
EGe8h-qIgK1O_nrzDEtXZQ,The Travel Store,Buffalo,New York,3,3,Luggage
MC4becrrM9ntmnfMrD9b0g,Sushi Ichiban Ellesmere,Manhattan,New York,4,95,Japanese
OaqbVUL9bYMycpQNYfHBng,Hong Kong Island Bakery,Manhattan,New York,4,33,Bakeries
KIhHU87UJMw9MMLEoVxkdQ,Nella Food Equipment & Kitchenware,Manhattan,New York,2.5,6,Kitchen & Bath
R3kb47nmj39ihivxq-P5Vw,Coffee Time,Manhattan,New York,2.5,3,Donuts
IbKwJh9CzLCN-3JjM1DSWA,Pasta Andrea,Holyoke,Massachusetts,3,15,Italian
tHNxWdRUByzuniFqFuMTSw,Aladdin Juice Bar & Restaurant,Buffalo,New York,2.5,3,Nightlife
R4jhm7FFQw0i1GpO4JvS5g,Carmen's Steak House,Manhattan,New York,4,54,Restaurants
WgqccKn-IVKUTakH2SJCKg,Cafe Unwind,Manhattan,New York,4,10,Cafes
XHt5luPZl7jYZrF56Rnp0Q,Halibut House,Manhattan,New York,3.5,6,Breakfast & Brunch
KGWxKQigkDYlT9wSS4gCTA,Salon One,Manhattan,New York,5,4,Beauty & Spas
P6nW-MjLUAD7Yc_na84jCg,Chris' Cheesemongers,Manhattan,New York,4.5,7,Specialty Food
4u1iOihWOVkgNTId927fHg,El Local Loco,Manhattan,New York,4,72,Lounges
kCLcB-odo1ndX-7tY6s_iA,Madisons N Y Bar & Grill,Framingham,Massachusetts,3.5,16,Bars
aIUU4YzmSsC_uecNtEbPLg,Herongate Barn Theatre,Lake George,New York,4,5,Performing Arts
iHzgeI9ryIniOX9-AJPbcg,Mr. Six Fried Chicken,Manhattan,New York,3.5,3,Restaurants
3oXKJ3od8dl5XvSgk6buvQ,Winners,Niagara Falls,New York,2.5,3,Fashion
2Ya88W4pb3dVxllw_Bn6uQ,Solo Bace,Manhattan,New York,3.5,3,Beauty & Spas
gy5pr5bFAjOL5rERSdMCLg,The Keg Steakhouse + Bar - Rochester Street,Manhattan,New York,4,184,Steakhouses
GjfXHtfGGScJoJDk7hbR5A,Aunty Mary's,Newark,New Jersey,3.5,19,Restaurants
s-YJpfR-LFRnH7qYVFuJuw,Touhenboku Ramen Restaurant,Manhattan,New York,3.5,201,Japanese
6umMLfnwZnZIbok3X5lUHA,YEE: A Night In New Orleans @ Ruth's Chris Buffalo,Buffalo,New York,5,14,Yelp Events
KWfLQddMBZNoh1bVcgASfA,Karahi Point,Manhattan,New York,4,25,Halal
s1NqIkLMCFX6PuTk6wt6QA,L'Anecdote,B0st0n,Massachusetts,4,36,Burgers
vMh4xvknI6hyJfe60EqvlA,Mac's Convenience Stores,Manhattan,New York,4.5,3,Convenience Stores
iNNSrMDE_OUKpRdeCt-R6Q,Peter's No Frills,Manhattan,New York,4.5,31,Seafood Markets
y2x6IvrZvN8Jo-xmW5rw8A,Portico Restaurant,Manhattan,New York,4,23,Canadian (New)
Sa7o-d5olzOCdOjB3Z9taQ,Berani Jewellery Designs,Brooklyn,New York,2.5,10,Shopping
paPIvrNg9U0tmw0oCUs1-w,Reesor Farm Kitchen,Levittown,New York,4,3,Organic Stores
5CvVtsSkgyXI4dh0LVIltw,Lucid Cocktail & Kitchen,Manhattan,New York,3.5,8,Nightlife
tjw1yJdmatifLYHbsI9HGA,By The Way,Manhattan,New York,3,67,Mexican
q1_XLrkGunuzMF00TrwuYQ,Sushi Tei,Buffalo,New York,3.5,89,Restaurants
qLGFVHhVAipQVHn3YfseLQ,The Bronx Mews Medical Clinic,The Bronx,New York,1,8,Health & Medical
7RGV3CRhrvwaLVQq3MDbTv,Le Petit Moulinsart,B0st0n,Massachusetts,3.5,22,#N/A
06gDvvasadU-6Lk9n7Y24A,Restaurant Le Pavillon Nanpic,B0st0n,Massachusetts,3,6,Restaurants
NlyAnPxqooG5GmmKOMbKow,Scarsdale St. Massage and Wellness,Manhattan,New York,3.5,4,Health & Medical
NI2r3t73mw-BjfWpTA3Bhw,London Pub,B0st0n,Massachusetts,4,5,Bars
3yeZF65kJoEff6RHOy3oYg,MK Beauty Room,Manhattan,New York,5,8,Eyebrow Services
i0S3M_DMFS3W55bMKkVmaw,Pande Family Chiropractic,Manhattan,New York,5,5,Health & Medical
XPMAJ7f-xRnXmNN6crHdIg,Yonge & Wellness,Smithtown,New York,4.5,3,Chiropractors
Fi6z6qhBqiz5CC5ghrUZgg,Dunn House B & B,Manhattan,New York,3,4,Bed & Breakfast
yefjEAyoNfHj43tz_5hhHQ,Phoenix Noodle House,The Bronx,New York,3,6,Chinese
ld_2sP4bWEzV80hApb022w,Atelier B,B0st0n,Massachusetts,4,3,Fashion
BOj4HEDS03hxNmXDyE86UQ,Shabu & Congbul,Ithaca,New York,3.5,19,Restaurants
MJd63eC5qluvww6ERoZRBw,Amir,Boston,Massachusetts,2.5,5,Restaurants
OuJkz4Ns-ebuNCO7A26t9w,Heartlake Cleaners,Binghamton,New York,3.5,3,Sewing & Alterations
FD16ViCwufjnxZmv_YRcHQ,Lavazza Espression,Manhattan,New York,2.5,38,Food
jT-KFrbwr5iE-_vrVLpmiw,Beiruti Grand Café,Manhattan,New York,4,57,Lebanese
ziHRAN_981w13UzHY383Fg,McDonald's,Ithaca,New York,2,7,Coffee & Tea
3Pa3Y_3rjpjvMfYZLqBPpw,747 Wine Bar,Manhattan,New York,3.5,42,Wine Bars
vWoBHCst7HEaLEpLorRY_g,Homewood Suites,Ithaca,New York,4,10,Hotels
IZ33QKVggRtHdMdWoDPi6Q,Ginger & Onion Cuisine,The Bronx,New York,3,99,Restaurants
tN-UYJf-mAbwGQMdFbbjiw,Burgs,Manhattan,New York,3,17,Bars
0YkNypUMDoIklcgoGYioMg,Teatro Verde,Manhattan,New York,4,8,Florists
NCgcMdtJxtFVv2VrlGUsHQ,Houston Avenue Bar & Grill,Manhattan,New York,3,50,Steakhouses
LPGXfFw6H-fEGI4Yxx679w,New York Music Garden,Manhattan,New York,4.5,15,Parks
KGyjSQEdRrm71fPhQi9PYg,iRepair MTL,B0st0n,Massachusetts,3,24,Mobile Phone Repair
AIasveRX0245WeAH0C46Uw,Chick Fiesta,Manhattan,New York,4,12,African
dyazGhNoKpt0qqMgCUZUjw,Bakery El Quetzal,Brooklyn,New York,4,6,Bakeries
8E7WPKcrBv3BkiSQkHIYqg,Absolute Restaurant & Cafe,Manhattan,New York,4,14,Modern European
cdRmhhBfagiGnFvo67PNfQ,Mistaan Catering & Sweets,Brooklyn,New York,4,13,Caterers
