_purchase_id,purchase_id,customer_id,product_id,product_item ,purchase_amount,purchase_shipping type,purchase_discount,purchase_promocode,purchase_payment type,purchase_date
2674,2063,2063,2063,Coat,63,Standard,No,No,Cash,2024-10-25
2675,2064,2064,2064,Shorts,86,Standard,No,No,Cash,2024-11-22
2677,2065,2065,2065,Shoes,99,2-Day Shipping,No,No,Bank Transfer,2024-08-08
2678,2066,2066,2066,Sneakers,40,Free Shipping,No,No,Bank Transfer,2024-03-18
2679,2067,2067,2067,Sneakers,92,Store Pickup,No,No,Debit Card,2024-10-10
2680,2068,2068,2068,Pants,21,2-Day Shipping,No,No,Cash,2024-09-22
2681,2069,2069,2069,Jewelry,81,Store Pickup,No,No,Venmo,2024-06-16
2683,2070,2070,2070,T-shirt,82,Free Shipping,No,No,Debit Card,2024-11-13
2684,2071,2071,2071,Jewelry,88,Express,No,No,Cash,2024-04-16
2685,2072,2072,2072,Jacket,100,Store Pickup,No,No,PayPal,2024-11-19
2686,2073,2073,2073,Backpack,66,Next Day Air,No,No,Bank Transfer,2024-02-18
2687,2074,2074,2074,Belt,25,Next Day Air,No,No,PayPal,2024-02-08
2689,2075,2075,2075,Scarf,53,Free Shipping,No,No,Debit Card,2024-08-08
2690,2076,2076,2076,Sweater,28,Express,No,No,Debit Card,2024-11-18
2691,2077,2077,2077,Gloves,23,Free Shipping,No,No,Debit Card,2024-10-21
2692,2078,2078,2078,Scarf,34,Free Shipping,No,No,Bank Transfer,2024-11-23
2693,2079,2079,2079,Dress,42,Next Day Air,No,No,Debit Card,2024-03-05
2695,2080,2080,2080,Jeans,24,Next Day Air,No,No,PayPal,2024-08-17
2696,2081,2081,2081,Sunglasses,47,Free Shipping,No,No,Debit Card,2024-11-24
2697,2082,2082,2082,Coat,78,Standard,No,No,Bank Transfer,2024-03-09
2698,2083,2083,2083,Jeans,89,Free Shipping,No,No,Venmo,2024-06-18
2699,2084,2084,2084,Scarf,59,Store Pickup,No,No,Credit Card,2024-11-25
2701,2085,2085,2085,Blouse,94,Standard,No,No,Bank Transfer,2024-07-11
2702,2086,2086,2086,Jeans,49,Free Shipping,No,No,Debit Card,2024-09-15
2703,2087,2087,2087,Dress,89,2-Day Shipping,No,No,Cash,2024-06-27
2704,2088,2088,2088,Hat,91,Standard,No,No,Credit Card,2024-07-25
2705,2089,2089,2089,Sandals,89,Standard,No,No,Debit Card,2024-04-07
2707,2090,2090,2090,Jacket,57,Free Shipping,No,No,Credit Card,2024-05-15
2708,2091,2091,2091,Socks,71,Free Shipping,No,No,Debit Card,2024-12-16
2709,2092,2092,2092,Jeans,97,Next Day Air,No,No,Bank Transfer,2024-09-06
2710,2093,2093,2093,Sandals,45,Next Day Air,No,No,Bank Transfer,2024-11-14
2711,2094,2094,2094,Dress,91,Store Pickup,No,No,Debit Card,2024-05-25
2713,2095,2095,2095,Socks,25,Standard,No,No,Venmo,2024-04-08
2714,2096,2096,2096,Hoodie,63,Store Pickup,No,No,Bank Transfer,2024-10-21
2715,2097,2097,2097,Dress,52,Free Shipping,No,No,Debit Card,2024-08-09
2716,2098,2098,2098,Sneakers,43,Next Day Air,No,No,Credit Card,2024-01-25
2717,2099,2099,2099,T-shirt,28,2-Day Shipping,No,No,Venmo,2024-08-20
2719,2100,2100,2100,T-shirt,78,Express,No,No,PayPal,2024-07-21
2720,2101,2101,2101,Sweater,31,Free Shipping,No,No,Cash,2024-05-12
2721,2102,2102,2102,Shirt,23,Next Day Air,No,No,Bank Transfer,2024-02-25
2722,2103,2103,2103,Hat,25,Store Pickup,No,No,Cash,2024-04-09
2723,2104,2104,2104,Pants,86,Store Pickup,No,No,Venmo,2024-06-07
2725,2105,2105,2105,Shoes,88,Free Shipping,No,No,Venmo,2024-04-18
2726,2106,2106,2106,Gloves,35,Free Shipping,No,No,Venmo,2024-04-25
2727,2107,2107,2107,Jewelry,34,Standard,No,No,Credit Card,2024-10-21
2728,2108,2108,2108,Pants,75,Standard,No,No,PayPal,2024-01-11
2729,2109,2109,2109,Hoodie,46,Express,No,No,Credit Card,2024-12-10
2731,2110,2110,2110,Jewelry,31,Free Shipping,No,No,Venmo,2024-11-25
2732,2111,2111,2111,Socks,93,Store Pickup,No,No,Debit Card,2024-03-27
2733,2112,2112,2112,Sunglasses,85,Free Shipping,No,No,Bank Transfer,2024-04-02
2734,2113,2113,2113,Belt,68,2-Day Shipping,No,No,Cash,2024-10-28
2735,2114,2114,2114,Dress,40,Store Pickup,No,No,PayPal,2024-05-19
2737,2115,2115,2115,Shirt,51,Standard,No,No,Debit Card,2024-02-06
2738,2116,2116,2116,Scarf,85,Store Pickup,No,No,Bank Transfer,2024-01-15
2739,2117,2117,2117,Jacket,23,Express,No,No,Debit Card,2024-07-26
2740,2118,2118,2118,Dress,28,Free Shipping,No,No,Debit Card,2024-07-06
2741,2119,2119,2119,Socks,44,2-Day Shipping,No,No,Debit Card,2024-11-26
2743,2120,2120,2120,Jewelry,57,Store Pickup,No,No,Venmo,2024-04-19
2744,2121,2121,2121,Scarf,98,Next Day Air,No,No,PayPal,2024-10-19
2745,2122,2122,2122,Backpack,68,2-Day Shipping,No,No,Bank Transfer,2024-01-08
2746,2123,2123,2123,Jacket,36,Express,No,No,Debit Card,2024-11-09
2747,2124,2124,2124,Coat,71,Express,No,No,Debit Card,2024-05-11
2749,2125,2125,2125,Skirt,60,Next Day Air,No,No,Venmo,2024-10-06
2750,2126,2126,2126,Coat,87,Store Pickup,No,No,PayPal,2024-11-28
2751,2127,2127,2127,Shoes,38,Express,No,No,Credit Card,2024-12-11
2752,2128,2128,2128,Boots,45,2-Day Shipping,No,No,Debit Card,2024-04-18
2753,2129,2129,2129,Coat,47,2-Day Shipping,No,No,PayPal,2024-11-09
2755,2130,2130,2130,Skirt,57,Store Pickup,No,No,PayPal,2024-09-17
2756,2131,2131,2131,Backpack,68,Free Shipping,No,No,Credit Card,2024-07-16
2757,2132,2132,2132,Shorts,52,Express,No,No,Bank Transfer,2024-09-20
2758,2133,2133,2133,Skirt,87,2-Day Shipping,No,No,Debit Card,2024-11-18
2759,2134,2134,2134,Hat,34,Standard,No,No,Bank Transfer,2024-06-01
2761,2135,2135,2135,Sandals,41,Standard,No,No,Credit Card,2024-01-25
2762,2136,2136,2136,Sunglasses,94,Next Day Air,No,No,Debit Card,2024-01-25
2763,2137,2137,2137,Sunglasses,93,Standard,No,No,Bank Transfer,2024-08-05
2764,2138,2138,2138,Socks,51,2-Day Shipping,No,No,Credit Card,2024-02-10
2765,2139,2139,2139,Sweater,42,Next Day Air,No,No,Venmo,2024-09-07
2767,2140,2140,2140,Boots,95,Free Shipping,No,No,Cash,2024-12-26
2768,2141,2141,2141,Handbag,90,Standard,No,No,Cash,2024-10-24
2769,2142,2142,2142,Dress,98,2-Day Shipping,No,No,PayPal,2024-02-27
2770,2143,2143,2143,Hat,39,Next Day Air,No,No,Venmo,2024-12-20
2771,2144,2144,2144,Sandals,66,Next Day Air,No,No,Venmo,2024-10-17
2773,2145,2145,2145,Shoes,23,Free Shipping,No,No,PayPal,2024-01-16
2774,2146,2146,2146,Skirt,73,Standard,No,No,PayPal,2024-02-15
2775,2147,2147,2147,Sunglasses,23,Standard,No,No,PayPal,2024-06-18
2776,2148,2148,2148,Skirt,43,Standard,No,No,Cash,2024-10-10
2777,2149,2149,2149,T-shirt,45,2-Day Shipping,No,No,PayPal,2024-12-08
2779,2150,2150,2150,Sandals,21,Standard,No,No,Bank Transfer,2024-01-07
2780,2151,2151,2151,Shirt,40,2-Day Shipping,No,No,Cash,2024-04-21
2781,2152,2152,2152,Jeans,58,2-Day Shipping,No,No,Venmo,2024-11-15
2782,2153,2153,2153,Shorts,48,Next Day Air,No,No,Bank Transfer,2024-08-05
2783,2154,2154,2154,Shirt,94,Free Shipping,No,No,PayPal,2024-11-07
2785,2155,2155,2155,Scarf,74,Store Pickup,No,No,Cash,2024-04-05
2786,2156,2156,2156,Handbag,51,Store Pickup,No,No,PayPal,2024-11-07
2787,2157,2157,2157,Skirt,83,Next Day Air,No,No,Debit Card,2024-01-20
2788,2158,2158,2158,Handbag,68,Next Day Air,No,No,Venmo,2024-12-06
2789,2159,2159,2159,Gloves,84,Standard,No,No,Bank Transfer,2024-03-24
2791,2160,2160,2160,Shirt,58,Free Shipping,No,No,Cash,2024-11-24
2792,2161,2161,2161,Blouse,92,Express,No,No,PayPal,2024-01-04
2793,2162,2162,2162,Dress,69,Express,No,No,Debit Card,2024-07-20
2794,2163,2163,2163,Shorts,48,Free Shipping,No,No,PayPal,2024-06-01
2795,2164,2164,2164,Shoes,60,Express,No,No,Bank Transfer,2024-05-12
2797,2165,2165,2165,Sandals,20,Next Day Air,No,No,PayPal,2024-02-23
2798,2166,2166,2166,Pants,55,Express,No,No,Credit Card,2024-07-18
2799,2167,2167,2167,Jacket,88,Express,No,No,Credit Card,2024-05-14
2800,2168,2168,2168,Skirt,48,Standard,No,No,Venmo,2024-02-15
2801,2169,2169,2169,Handbag,74,Next Day Air,No,No,Cash,2024-03-16
2803,2170,2170,2170,Coat,42,Next Day Air,No,No,Bank Transfer,2024-11-09
2804,2171,2171,2171,Sweater,32,Next Day Air,No,No,Venmo,2024-11-07
2805,2172,2172,2172,Shorts,98,Store Pickup,No,No,Cash,2024-08-05
2806,2173,2173,2173,Skirt,89,Store Pickup,No,No,PayPal,2024-09-17
2807,2174,2174,2174,Gloves,97,2-Day Shipping,No,No,Venmo,2024-08-12
2809,2175,2175,2175,Backpack,49,Store Pickup,No,No,Cash,2024-03-12
2810,2176,2176,2176,Dress,50,Free Shipping,No,No,Credit Card,2024-03-25
2811,2177,2177,2177,Belt,91,2-Day Shipping,No,No,Debit Card,2024-02-12
2812,2178,2178,2178,Gloves,93,Express,No,No,PayPal,2024-01-01
2813,2179,2179,2179,Jewelry,98,Standard,No,No,Venmo,2024-07-01
2815,2180,2180,2180,Socks,82,Next Day Air,No,No,PayPal,2024-10-08
2816,2181,2181,2181,Coat,37,Store Pickup,No,No,Cash,2024-07-03
2817,2182,2182,2182,Handbag,63,Free Shipping,No,No,Bank Transfer,2024-09-03
2818,2183,2183,2183,Blouse,99,Store Pickup,No,No,Venmo,2024-01-28
2819,2184,2184,2184,Shorts,37,Store Pickup,No,No,Cash,2024-04-04
2821,2185,2185,2185,Shoes,34,Free Shipping,No,No,PayPal,2024-05-01
2822,2186,2186,2186,Shorts,32,Express,No,No,Debit Card,2024-01-12
2823,2187,2187,2187,Sandals,23,Next Day Air,No,No,PayPal,2024-01-11
2824,2188,2188,2188,Blouse,78,Free Shipping,No,No,PayPal,2024-03-11
2825,2189,2189,2189,Coat,54,Next Day Air,No,No,Credit Card,2024-12-02
2827,2190,2190,2190,Blouse,94,Express,No,No,Credit Card,2024-09-16
2828,2191,2191,2191,Belt,75,Express,No,No,Credit Card,2024-04-04
2829,2192,2192,2192,Blouse,69,Next Day Air,No,No,Cash,2024-07-24
2830,2193,2193,2193,Scarf,35,Next Day Air,No,No,Credit Card,2024-02-16
2831,2194,2194,2194,Shirt,78,Express,No,No,PayPal,2024-05-13
2833,2195,2195,2195,Socks,29,Standard,No,No,Bank Transfer,2024-07-08
2834,2196,2196,2196,Jeans,62,Next Day Air,No,No,Cash,2024-10-23
2835,2197,2197,2197,Dress,58,Next Day Air,No,No,PayPal,2024-04-08
2836,2198,2198,2198,Boots,88,2-Day Shipping,No,No,Venmo,2024-07-14
2837,2199,2199,2199,Scarf,80,Free Shipping,No,No,Venmo,2024-06-12
2839,2200,2200,2200,Scarf,47,Store Pickup,No,No,Debit Card,2024-06-05
2840,2201,2201,2201,Gloves,51,Next Day Air,No,No,Debit Card,2024-07-22
2841,2202,2202,2202,Pants,25,2-Day Shipping,No,No,Venmo,2024-04-07
2842,2203,2203,2203,Dress,36,Next Day Air,No,No,Credit Card,2024-07-08
2843,2204,2204,2204,Dress,79,Free Shipping,No,No,Cash,2024-12-18
2845,2205,2205,2205,Jeans,41,2-Day Shipping,No,No,Debit Card,2024-12-16
2846,2206,2206,2206,Sweater,68,Express,No,No,PayPal,2024-09-24
2847,2207,2207,2207,Sandals,51,Store Pickup,No,No,Bank Transfer,2024-05-10
2848,2208,2208,2208,Handbag,38,Next Day Air,No,No,Credit Card,2024-09-16
2849,2209,2209,2209,Scarf,46,2-Day Shipping,No,No,PayPal,2024-06-04
2851,2210,2210,2210,Sandals,20,2-Day Shipping,No,No,Bank Transfer,2024-06-24
2852,2211,2211,2211,Sunglasses,25,Store Pickup,No,No,PayPal,2024-08-02
2853,2212,2212,2212,Sweater,89,Free Shipping,No,No,Debit Card,2024-12-10
2854,2213,2213,2213,Pants,77,Next Day Air,No,No,Bank Transfer,2024-02-08
2855,2214,2214,2214,Hat,94,Express,No,No,Debit Card,2024-11-12
2857,2215,2215,2215,Belt,100,Standard,No,No,Debit Card,2024-11-27
2858,2216,2216,2216,Sandals,96,Express,No,No,Credit Card,2024-01-04
2859,2217,2217,2217,Pants,36,Store Pickup,No,No,Venmo,2024-01-18
2860,2218,2218,2218,Jewelry,27,Store Pickup,No,No,Bank Transfer,2024-11-26
2861,2219,2219,2219,Sunglasses,67,Store Pickup,No,No,Debit Card,2024-01-19
2863,2220,2220,2220,Blouse,91,Store Pickup,No,No,Bank Transfer,2024-10-04
2864,2221,2221,2221,Belt,62,Store Pickup,No,No,Cash,2024-10-08
2865,2222,2222,2222,Shorts,88,Free Shipping,No,No,Credit Card,2024-09-17
2866,2223,2223,2223,Pants,66,Store Pickup,No,No,Credit Card,2024-08-03
2867,2224,2224,2224,Sandals,65,Next Day Air,No,No,PayPal,2024-09-06
2869,2225,2225,2225,Gloves,25,Standard,No,No,Cash,2024-01-10
2870,2226,2226,2226,Belt,64,Free Shipping,No,No,Credit Card,2024-04-20
2871,2227,2227,2227,Shirt,72,Store Pickup,No,No,Cash,2024-05-23
2872,2228,2228,2228,Scarf,74,Next Day Air,No,No,Credit Card,2024-07-14
2873,2229,2229,2229,Gloves,50,Free Shipping,No,No,Credit Card,2024-10-13
2875,2230,2230,2230,Pants,97,Express,No,No,Venmo,2024-10-04
2876,2231,2231,2231,Sneakers,36,Express,No,No,Venmo,2024-05-15
2877,2232,2232,2232,Jacket,49,Store Pickup,No,No,Credit Card,2024-11-22
2878,2233,2233,2233,Shoes,64,Store Pickup,No,No,Cash,2024-04-05
2879,2234,2234,2234,Blouse,31,Express,No,No,Credit Card,2024-06-08
2881,2235,2235,2235,Boots,66,Express,No,No,Cash,2024-01-18
2882,2236,2236,2236,Socks,82,2-Day Shipping,No,No,Credit Card,2024-05-24
2883,2237,2237,2237,T-shirt,88,Standard,No,No,Debit Card,2024-02-13
2884,2238,2238,2238,Sandals,34,Next Day Air,No,No,Venmo,2024-06-12
2885,2239,2239,2239,Sneakers,84,Standard,No,No,Debit Card,2024-01-04
2887,2240,2240,2240,Jewelry,96,2-Day Shipping,No,No,Credit Card,2024-07-27
2888,2241,2241,2241,Sandals,71,Next Day Air,No,No,Debit Card,2024-01-15
2889,2242,2242,2242,Jacket,77,Free Shipping,No,No,Bank Transfer,2024-08-05
2890,2243,2243,2243,Skirt,66,Next Day Air,No,No,Credit Card,2024-04-21
2891,2244,2244,2244,Shirt,21,2-Day Shipping,No,No,Debit Card,2024-12-22
2893,2245,2245,2245,Shorts,37,2-Day Shipping,No,No,PayPal,2024-07-03
2894,2246,2246,2246,Socks,90,Free Shipping,No,No,PayPal,2024-10-06
2895,2247,2247,2247,Jacket,96,Store Pickup,No,No,PayPal,2024-09-05
2896,2248,2248,2248,Jewelry,37,Next Day Air,No,No,Venmo,2024-08-11
2897,2249,2249,2249,T-shirt,66,Free Shipping,No,No,PayPal,2024-01-01
2899,2250,2250,2250,Gloves,45,Next Day Air,No,No,Debit Card,2024-05-19
2900,2251,2251,2251,Shoes,89,Store Pickup,No,No,Credit Card,2024-06-09
2901,2252,2252,2252,Shoes,94,Free Shipping,No,No,Debit Card,2024-11-22
2902,2253,2253,2253,Shoes,96,Express,No,No,Bank Transfer,2024-08-16
2903,2254,2254,2254,Hoodie,31,Store Pickup,No,No,PayPal,2024-05-06
2905,2255,2255,2255,Belt,79,Store Pickup,No,No,PayPal,2024-02-08
2906,2256,2256,2256,Coat,39,Store Pickup,No,No,Bank Transfer,2024-04-13
2907,2257,2257,2257,Blouse,22,Standard,No,No,Credit Card,2024-10-18
2908,2258,2258,2258,Skirt,32,Standard,No,No,Bank Transfer,2024-09-03
2909,2259,2259,2259,T-shirt,71,Store Pickup,No,No,Credit Card,2024-01-24
2911,2260,2260,2260,Jeans,96,Free Shipping,No,No,Cash,2024-05-05
2912,2261,2261,2261,Scarf,82,Express,No,No,PayPal,2024-10-22
2913,2262,2262,2262,Backpack,76,Standard,No,No,Bank Transfer,2024-04-08
2914,2263,2263,2263,Backpack,22,2-Day Shipping,No,No,PayPal,2024-02-09
2915,2264,2264,2264,Scarf,40,Store Pickup,No,No,Cash,2024-12-16
2917,2265,2265,2265,Hat,92,2-Day Shipping,No,No,PayPal,2024-08-12
2918,2266,2266,2266,Coat,94,Store Pickup,No,No,PayPal,2024-10-03
2919,2267,2267,2267,Dress,44,Store Pickup,No,No,Debit Card,2024-10-22
2920,2268,2268,2268,Gloves,49,Express,No,No,Venmo,2024-04-08
2921,2269,2269,2269,Sweater,26,2-Day Shipping,No,No,Bank Transfer,2024-04-06
2923,2270,2270,2270,Skirt,38,Store Pickup,No,No,Credit Card,2024-09-18
2924,2271,2271,2271,Blouse,72,Express,No,No,Venmo,2024-04-14
2925,2272,2272,2272,Dress,99,Free Shipping,No,No,PayPal,2024-07-07
2926,2273,2273,2273,Jacket,38,Standard,No,No,PayPal,2024-05-03
2927,2274,2274,2274,Coat,96,Express,No,No,PayPal,2024-01-23
2929,2275,2275,2275,Dress,27,Next Day Air,No,No,PayPal,2024-04-28
2930,2276,2276,2276,Shorts,24,Standard,No,No,Debit Card,2024-12-01
2931,2277,2277,2277,Jeans,82,2-Day Shipping,No,No,Debit Card,2024-08-02
2932,2278,2278,2278,Hat,56,Next Day Air,No,No,Credit Card,2024-07-08
2933,2279,2279,2279,Gloves,25,Store Pickup,No,No,Cash,2024-10-02
2935,2280,2280,2280,Sneakers,67,Free Shipping,No,No,Bank Transfer,2024-05-04
2936,2281,2281,2281,Shoes,21,Standard,No,No,Credit Card,2024-07-08
2937,2282,2282,2282,Hoodie,27,Store Pickup,No,No,Bank Transfer,2024-07-01
2938,2283,2283,2283,Sneakers,97,2-Day Shipping,No,No,Credit Card,2024-10-24
2939,2284,2284,2284,Handbag,45,Free Shipping,No,No,Credit Card,2024-12-17
2941,2285,2285,2285,Blouse,63,Express,No,No,Venmo,2024-10-07
2942,2286,2286,2286,Belt,100,2-Day Shipping,No,No,PayPal,2024-06-17
2943,2287,2287,2287,Socks,38,Store Pickup,No,No,Venmo,2024-04-05
2944,2288,2288,2288,Blouse,45,Store Pickup,No,No,Debit Card,2024-06-17
2945,2289,2289,2289,Jewelry,91,Next Day Air,No,No,PayPal,2024-10-25
2947,2290,2290,2290,Shorts,82,Free Shipping,No,No,Venmo,2024-10-20
2948,2291,2291,2291,Boots,48,Standard,No,No,PayPal,2024-02-28
2949,2292,2292,2292,Coat,30,2-Day Shipping,No,No,Credit Card,2024-05-04
2950,2293,2293,2293,T-shirt,34,Next Day Air,No,No,Debit Card,2024-05-15
2951,2294,2294,2294,Sweater,68,Express,No,No,Debit Card,2024-11-07
2953,2295,2295,2295,Sunglasses,95,Express,No,No,Debit Card,2024-12-27
2954,2296,2296,2296,Hat,22,2-Day Shipping,No,No,PayPal,2024-03-27
2955,2297,2297,2297,Gloves,88,Next Day Air,No,No,Venmo,2024-09-13
2956,2298,2298,2298,Socks,83,Standard,No,No,Bank Transfer,2024-07-13
2957,2299,2299,2299,Handbag,87,2-Day Shipping,No,No,Cash,2024-04-19
2959,2300,2300,2300,Coat,57,Store Pickup,No,No,Credit Card,2024-06-09
2960,2301,2301,2301,Coat,88,2-Day Shipping,No,No,Credit Card,2024-07-06
2961,2302,2302,2302,Pants,20,Next Day Air,No,No,Debit Card,2024-01-24
2962,2303,2303,2303,Belt,39,Store Pickup,No,No,Venmo,2024-06-06
2963,2304,2304,2304,Sunglasses,71,2-Day Shipping,No,No,Credit Card,2024-03-10
2965,2305,2305,2305,Hoodie,73,Free Shipping,No,No,Debit Card,2024-01-10
2966,2306,2306,2306,Handbag,63,Free Shipping,No,No,Cash,2024-08-10
2967,2307,2307,2307,Gloves,78,Standard,No,No,Cash,2024-01-26
2968,2308,2308,2308,Skirt,96,Next Day Air,No,No,Debit Card,2024-11-13
2969,2309,2309,2309,Sunglasses,81,2-Day Shipping,No,No,Bank Transfer,2024-01-24
2971,2310,2310,2310,Dress,95,2-Day Shipping,No,No,Bank Transfer,2024-10-25
2972,2311,2311,2311,Gloves,68,Standard,No,No,PayPal,2024-05-22
2973,2312,2312,2312,Sneakers,28,2-Day Shipping,No,No,Bank Transfer,2024-03-08
2974,2313,2313,2313,T-shirt,30,Free Shipping,No,No,Cash,2024-06-05
2975,2314,2314,2314,Dress,31,Next Day Air,No,No,Bank Transfer,2024-06-19
2977,2315,2315,2315,Handbag,95,Express,No,No,Bank Transfer,2024-02-28
2978,2316,2316,2316,Socks,79,2-Day Shipping,No,No,Debit Card,2024-01-19
2979,2317,2317,2317,Sneakers,39,Standard,No,No,Debit Card,2024-12-09
2980,2318,2318,2318,Jacket,34,Next Day Air,No,No,Bank Transfer,2024-08-19
2981,2319,2319,2319,Hoodie,28,Store Pickup,No,No,Credit Card,2024-04-06
2983,2320,2320,2320,Sandals,38,Free Shipping,No,No,PayPal,2024-12-28
2984,2321,2321,2321,Shoes,55,Free Shipping,No,No,Debit Card,2024-04-26
2985,2322,2322,2322,Sandals,31,Next Day Air,No,No,Debit Card,2024-01-12
2986,2323,2323,2323,Coat,84,Store Pickup,No,No,Venmo,2024-03-02
2987,2324,2324,2324,Gloves,93,Express,No,No,Credit Card,2024-02-04
2989,2325,2325,2325,Coat,28,Free Shipping,No,No,Debit Card,2024-12-05
2990,2326,2326,2326,Boots,55,2-Day Shipping,No,No,Cash,2024-06-28
2991,2327,2327,2327,Skirt,63,Standard,No,No,Bank Transfer,2024-01-10
2992,2328,2328,2328,Skirt,94,2-Day Shipping,No,No,Venmo,2024-01-07
2993,2329,2329,2329,Pants,36,Express,No,No,Venmo,2024-10-28
2995,2330,2330,2330,Hat,97,Free Shipping,No,No,Bank Transfer,2024-05-09
2996,2331,2331,2331,Backpack,63,Store Pickup,No,No,PayPal,2024-08-28
2997,2332,2332,2332,Scarf,77,2-Day Shipping,No,No,Credit Card,2024-05-06
2998,2333,2333,2333,Scarf,53,Store Pickup,No,No,Venmo,2024-09-28
2999,2334,2334,2334,Shirt,77,Next Day Air,No,No,PayPal,2024-05-24
3001,2335,2335,2335,Boots,79,Standard,No,No,Credit Card,2024-06-17
3002,2336,2336,2336,Coat,37,Store Pickup,No,No,Venmo,2024-06-01
3003,2337,2337,2337,Belt,94,Free Shipping,No,No,Credit Card,2024-12-16
3004,2338,2338,2338,Boots,76,Store Pickup,No,No,Cash,2024-09-28
3005,2339,2339,2339,Sneakers,68,Express,No,No,PayPal,2024-11-08
3007,2340,2340,2340,Shirt,65,Next Day Air,No,No,Bank Transfer,2024-03-10
3008,2341,2341,2341,Blouse,24,Standard,No,No,Credit Card,2024-06-12
3009,2342,2342,2342,Jacket,31,Express,No,No,Venmo,2024-06-21
3010,2343,2343,2343,Skirt,89,Standard,No,No,Debit Card,2024-09-10
3011,2344,2344,2344,Socks,49,2-Day Shipping,No,No,PayPal,2024-08-06
3013,2345,2345,2345,Sandals,92,Express,No,No,Venmo,2024-10-24
3014,2346,2346,2346,T-shirt,32,Express,No,No,Bank Transfer,2024-01-02
3015,2347,2347,2347,Jacket,67,Standard,No,No,Debit Card,2024-02-16
3016,2348,2348,2348,Belt,64,Express,No,No,Cash,2024-11-16
3017,2349,2349,2349,Shoes,84,Next Day Air,No,No,PayPal,2024-03-19
3019,2350,2350,2350,Blouse,34,Standard,No,No,Credit Card,2024-10-24
3020,2351,2351,2351,Shoes,26,Free Shipping,No,No,Cash,2024-01-20
3021,2352,2352,2352,Sweater,50,Store Pickup,No,No,PayPal,2024-11-21
3022,2353,2353,2353,Boots,46,Store Pickup,No,No,Bank Transfer,2024-09-24
3023,2354,2354,2354,Handbag,71,Standard,No,No,Debit Card,2024-09-11
3025,2355,2355,2355,Blouse,78,Next Day Air,No,No,Venmo,2024-07-19
3026,2356,2356,2356,Skirt,35,Next Day Air,No,No,Cash,2024-02-07
3027,2357,2357,2357,Backpack,58,Free Shipping,No,No,Debit Card,2024-07-15
3028,2358,2358,2358,Shirt,67,2-Day Shipping,No,No,Credit Card,2024-10-18
3029,2359,2359,2359,Sweater,93,Standard,No,No,Credit Card,2024-04-02
3031,2360,2360,2360,Scarf,81,2-Day Shipping,No,No,Bank Transfer,2024-03-13
3032,2361,2361,2361,Handbag,80,2-Day Shipping,No,No,Venmo,2024-11-09
3033,2362,2362,2362,Scarf,64,2-Day Shipping,No,No,Credit Card,2024-04-15
3034,2363,2363,2363,Jeans,41,Standard,No,No,Credit Card,2024-09-25
3035,2364,2364,2364,Socks,79,Express,No,No,Cash,2024-12-18
3037,2365,2365,2365,Sunglasses,60,Free Shipping,No,No,PayPal,2024-12-15
3038,2366,2366,2366,Sneakers,91,Next Day Air,No,No,Venmo,2024-12-06
3039,2367,2367,2367,Shoes,66,Express,No,No,Credit Card,2024-12-08
3040,2368,2368,2368,Socks,85,Standard,No,No,Bank Transfer,2024-02-03
3041,2369,2369,2369,Sunglasses,38,Standard,No,No,Debit Card,2024-08-02
3043,2370,2370,2370,Sweater,23,Standard,No,No,PayPal,2024-02-05
3044,2371,2371,2371,Shoes,71,Store Pickup,No,No,Venmo,2024-05-03
3045,2372,2372,2372,Socks,25,Next Day Air,No,No,Debit Card,2024-02-20
3046,2373,2373,2373,Boots,39,Express,No,No,PayPal,2024-04-13
3047,2374,2374,2374,Hoodie,20,Express,No,No,Debit Card,2024-05-06
3049,2375,2375,2375,Gloves,73,Standard,No,No,Debit Card,2024-12-28
3050,2376,2376,2376,Backpack,63,Next Day Air,No,No,Credit Card,2024-11-20
3051,2377,2377,2377,Gloves,94,Express,No,No,Cash,2024-03-17
3052,2378,2378,2378,Blouse,94,Next Day Air,No,No,Cash,2024-11-17
3053,2379,2379,2379,Scarf,71,Store Pickup,No,No,PayPal,2024-06-15
3055,2380,2380,2380,Hat,77,2-Day Shipping,No,No,Debit Card,2024-05-25
3056,2381,2381,2381,Scarf,66,Next Day Air,No,No,PayPal,2024-10-04
3057,2382,2382,2382,Sandals,23,Free Shipping,No,No,PayPal,2024-08-18
3058,2383,2383,2383,Sweater,60,Express,No,No,Debit Card,2024-05-03
3059,2384,2384,2384,Backpack,72,2-Day Shipping,No,No,Bank Transfer,2024-05-14
3061,2385,2385,2385,Blouse,35,2-Day Shipping,No,No,PayPal,2024-01-06
3062,2386,2386,2386,Scarf,31,Express,No,No,PayPal,2024-11-03
3063,2387,2387,2387,Socks,33,Standard,No,No,Venmo,2024-06-23
3064,2388,2388,2388,Hat,95,2-Day Shipping,No,No,Debit Card,2024-07-02
3065,2389,2389,2389,Dress,68,Store Pickup,No,No,Debit Card,2024-10-25
3067,2390,2390,2390,Coat,87,Store Pickup,No,No,Bank Transfer,2024-03-06
3068,2391,2391,2391,Shirt,64,Express,No,No,Debit Card,2024-12-18
3069,2392,2392,2392,Shirt,74,Next Day Air,No,No,Bank Transfer,2024-01-27
3070,2393,2393,2393,Jeans,62,2-Day Shipping,No,No,Cash,2024-05-21
3071,2394,2394,2394,Socks,97,2-Day Shipping,No,No,PayPal,2024-12-19
