product_ID,product_item,product_category,product_size,product_colour,product_season,product_rating
12249,Handbag,Accessories,L,Turquoise,Winter,3
12250,Jewelry,Accessories,L,Teal,Summer,2.8
12251,Hoodie,Clothing,S,Lavender,Summer,3.7
12252,Gloves,Accessories,M,Purple,Spring,3.6
12253,Coat,Outerwear,L,Blue,Winter,3.3
12254,Sandals,Footwear,M,Teal,Spring,3.4
12255,Boots,Footwear,M,Lavender,Fall,4
12256,Pants,Clothing,S,Silver,Spring,4.6
12257,Socks,Clothing,M,Olive,Fall,4.2
12258,Blouse,Clothing,M,Brown,Fall,2.8
12259,Handbag,Accessories,M,Yellow,Fall,3.7
12260,Jewelry,Accessories,XL,Brown,Spring,3.4
12261,Pants,Clothing,XL,Cyan,Fall,3
12262,Belt,Accessories,M,Magenta,Fall,4.8
12263,Jeans,Clothing,S,Magenta,Fall,4
12264,Shirt,Clothing,M,Orange,Summer,4.9
12265,Belt,Accessories,M,Maroon,Spring,4.9
12266,Jeans,Clothing,M,Green,Spring,3.3
12267,Jeans,Clothing,L,Teal,Summer,4.4
12268,Sweater,Clothing,L,Black,Fall,3.5
12269,Sneakers,Footwear,M,Magenta,Winter,4.2
12270,Socks,Clothing,S,Olive,Fall,4.2
12271,Socks,Clothing,L,Yellow,Fall,2.7
12272,Sunglasses,Accessories,S,Purple,Fall,2.8
12273,Sneakers,Footwear,M,Beige,Winter,3.8
12274,Socks,Clothing,M,Indigo,Fall,2.6
12275,Shoes,Footwear,XL,Pink,Fall,3
12276,Blouse,Clothing,M,Blue,Spring,3.3
12277,Shorts,Clothing,L,Cyan,Winter,4.9
12278,Jacket,Outerwear,M,Orange,Spring,3.3
12279,Sweater,Clothing,L,Black,Winter,2.9
12280,Jacket,Outerwear,S,Maroon,Spring,4.4
12281,Scarf,Accessories,L,Violet,Summer,3.1
12282,Jacket,Outerwear,M,Beige,Winter,2.5
12283,Sweater,Clothing,S,Gray,Summer,2.6
12284,Coat,Outerwear,M,Gray,Summer,4.4
12285,Boots,Footwear,M,Brown,Fall,2.6
12286,Hoodie,Clothing,S,Indigo,Summer,3.3
12287,Hat,Accessories,M,Violet,Spring,3.5
12288,T-shirt,Clothing,XL,Blue,Spring,4.1
12289,Coat,Outerwear,M,Red,Winter,4
12290,Dress,Clothing,S,Peach,Summer,2.7
12291,Shirt,Clothing,M,Olive,Fall,2.5
12292,Skirt,Clothing,XL,White,Fall,4.3
12293,Jewelry,Accessories,M,Magenta,Summer,3.3
12294,Hat,Accessories,M,Beige,Summer,2.6
12295,Shorts,Clothing,L,Gold,Fall,3.5
12296,Scarf,Accessories,XL,Purple,Spring,4
12297,Jewelry,Accessories,S,White,Fall,2.6
12298,Sunglasses,Accessories,L,Indigo,Summer,4.9
12299,Coat,Outerwear,L,Charcoal,Spring,2.9
12300,Jacket,Outerwear,M,Pink,Winter,3.7
12301,Sweater,Clothing,M,Silver,Fall,4.4
12302,Coat,Outerwear,S,Blue,Summer,4.4
12303,Scarf,Accessories,L,Blue,Fall,3.8
12304,Belt,Accessories,XL,Brown,Spring,4.5
12305,Hat,Accessories,XL,Cyan,Winter,2.6
12306,Backpack,Accessories,L,Teal,Summer,3.3
12307,T-shirt,Clothing,S,Purple,Fall,4.1
12308,Jewelry,Accessories,M,Turquoise,Winter,3
12309,Sunglasses,Accessories,M,Olive,Winter,3
12310,Jeans,Clothing,S,White,Winter,3.4
12311,Pants,Clothing,M,Turquoise,Winter,2.7
12312,Backpack,Accessories,M,Silver,Spring,3.8
12313,Scarf,Accessories,M,Violet,Spring,4.2
12314,Sweater,Clothing,L,Lavender,Spring,4.7
12315,Jewelry,Accessories,L,Magenta,Spring,4.1
12316,Sneakers,Footwear,S,Indigo,Winter,4.2
12317,Jewelry,Accessories,M,Black,Winter,4.8
12318,Coat,Outerwear,S,Peach,Summer,3
12319,Coat,Outerwear,S,Beige,Fall,2.6
12320,Sunglasses,Accessories,M,Black,Summer,3.2
12321,Handbag,Accessories,S,Turquoise,Spring,3.6
12322,Sweater,Clothing,M,Peach,Fall,2.6
12323,Pants,Clothing,L,Gold,Spring,4.4
12324,Gloves,Accessories,XL,Silver,Fall,3
12325,Sweater,Clothing,M,Peach,Fall,2.9
12326,Hoodie,Clothing,S,Charcoal,Spring,4.3
12327,Hat,Accessories,M,Beige,Fall,3.1
12328,T-shirt,Clothing,S,Olive,Spring,3
12329,Skirt,Clothing,L,Violet,Winter,3.6
12330,Sneakers,Footwear,M,Peach,Fall,2.8
12331,Shorts,Clothing,M,Teal,Fall,2.8
12332,Hoodie,Clothing,L,Violet,Winter,4.9
12333,Hoodie,Clothing,L,Cyan,Fall,3
12334,Shoes,Footwear,S,Olive,Summer,4.1
12335,Hoodie,Clothing,XL,Pink,Spring,4.6
12336,Sunglasses,Accessories,M,Purple,Summer,4.8
12337,Skirt,Clothing,L,Violet,Fall,2.6
12338,Hat,Accessories,S,Peach,Fall,4
12339,Backpack,Accessories,M,Charcoal,Winter,4.2
12340,Sunglasses,Accessories,L,Lavender,Spring,4.5
12341,Belt,Accessories,M,Purple,Summer,4.9
12342,Jewelry,Accessories,M,Indigo,Spring,3.1
12343,Sneakers,Footwear,M,Magenta,Winter,4
12344,T-shirt,Clothing,XL,Peach,Fall,3.2
12345,Handbag,Accessories,S,Charcoal,Spring,4.3
12346,Hat,Accessories,S,Purple,Fall,2.5
12347,Sweater,Clothing,M,Orange,Spring,4.9
12348,Sandals,Footwear,M,Lavender,Summer,2.7
12349,Scarf,Accessories,L,Beige,Winter,3.4
12350,Shirt,Clothing,XL,Maroon,Spring,4.8
12351,Gloves,Accessories,L,Charcoal,Winter,4.7
12352,Hoodie,Clothing,XL,White,Winter,4.7
12353,Jewelry,Accessories,M,Lavender,Summer,3.9
12354,Shirt,Clothing,M,Black,Spring,3.7
12355,Hoodie,Clothing,S,Teal,Spring,4.3
12356,Shoes,Footwear,XL,Magenta,Winter,4.1
12357,T-shirt,Clothing,M,Brown,Summer,4.6
12358,Skirt,Clothing,L,Peach,Winter,3.6
12359,Handbag,Accessories,S,Cyan,Summer,4.8
12360,Shirt,Clothing,XL,Pink,Winter,2.8
12361,Pants,Clothing,M,Purple,Summer,4.7
12362,Coat,Outerwear,L,Purple,Spring,3.9
12363,Jeans,Clothing,M,White,Winter,2.6
12364,Gloves,Accessories,S,Silver,Winter,4.7
12365,T-shirt,Clothing,L,Green,Spring,3.5
12366,Boots,Footwear,L,Teal,Winter,4.4
12367,Jeans,Clothing,S,Indigo,Fall,4.4
12368,Sneakers,Footwear,L,Pink,Summer,3
12369,Sneakers,Footwear,M,Indigo,Summer,4.2
12370,Hat,Accessories,XL,Red,Winter,4.3
12371,Pants,Clothing,M,Violet,Spring,2.6
12372,Jewelry,Accessories,L,Cyan,Spring,3.3
12373,Jewelry,Accessories,S,Red,Winter,2.7
12374,Blouse,Clothing,M,Gray,Spring,4.2
12375,Handbag,Accessories,M,Gold,Fall,4
12376,Shirt,Clothing,M,Pink,Summer,4
12377,Dress,Clothing,L,Cyan,Spring,2.9
12378,T-shirt,Clothing,S,Red,Fall,2.6
12379,Shoes,Footwear,M,Gold,Summer,4.8
12380,Belt,Accessories,M,Charcoal,Fall,4.4
12381,Belt,Accessories,L,Orange,Summer,4
12382,Handbag,Accessories,L,Blue,Fall,3.6
12383,Scarf,Accessories,S,Blue,Summer,3.2
12384,Shorts,Clothing,S,Orange,Fall,3.1
12385,Sandals,Footwear,M,Blue,Winter,4.2
12386,Pants,Clothing,L,White,Summer,3
12387,Dress,Clothing,M,Green,Winter,4.2
12388,T-shirt,Clothing,M,Silver,Winter,2.9
12389,Dress,Clothing,S,Lavender,Winter,3.7
12390,Socks,Clothing,XL,Beige,Summer,3.6
12391,Scarf,Accessories,L,Violet,Summer,3.6
12392,Backpack,Accessories,S,Gray,Fall,4.5
12393,Skirt,Clothing,S,Red,Spring,3.2
12394,Socks,Clothing,M,Lavender,Spring,3.9
12395,Coat,Outerwear,L,Peach,Spring,4.6
12396,Jewelry,Accessories,M,Indigo,Winter,2.5
12397,Backpack,Accessories,M,Black,Winter,4.3
12398,Belt,Accessories,M,Beige,Spring,4.1
12399,Dress,Clothing,M,Red,Winter,4.6
12400,Skirt,Clothing,M,Black,Spring,4.8
12401,Dress,Clothing,M,Teal,Spring,4.9
12402,T-shirt,Clothing,M,Blue,Summer,2.8
12403,Skirt,Clothing,S,Beige,Spring,4.9
12404,Shorts,Clothing,L,Teal,Summer,3.5
12405,Jewelry,Accessories,M,Maroon,Spring,3.8
12406,Pants,Clothing,M,Yellow,Spring,4.5
12407,Belt,Accessories,S,Indigo,Fall,3.4
12408,Jeans,Clothing,M,Magenta,Spring,3.9
12409,Jeans,Clothing,M,Beige,Summer,4.1
12410,Hat,Accessories,L,Maroon,Fall,3
12411,Blouse,Clothing,M,Magenta,Summer,3.3
12412,Shirt,Clothing,XL,Teal,Summer,4.9
12413,Shirt,Clothing,M,Orange,Winter,4.3
12414,T-shirt,Clothing,L,Charcoal,Winter,4.1
12415,Coat,Outerwear,M,Turquoise,Summer,4
12416,Jacket,Outerwear,L,Pink,Fall,5
12417,Hoodie,Clothing,S,Teal,Winter,3.1
12418,Scarf,Accessories,M,White,Winter,4
12419,Belt,Accessories,M,Maroon,Winter,3.2
12420,Sneakers,Footwear,L,Violet,Fall,3.9
12421,Socks,Clothing,M,Brown,Summer,3.9
12422,Sandals,Footwear,M,Indigo,Fall,4.5
12423,Coat,Outerwear,XL,Black,Winter,4.4
12424,Shoes,Footwear,XL,Black,Summer,3.1
12425,Scarf,Accessories,S,Olive,Spring,2.9
12426,Sneakers,Footwear,M,Orange,Winter,3.7
12427,Belt,Accessories,M,Pink,Spring,3.2
12428,Handbag,Accessories,M,Olive,Spring,3.5
12429,Handbag,Accessories,S,Cyan,Fall,3
12430,Boots,Footwear,M,White,Summer,4.1
12431,Boots,Footwear,S,Red,Winter,2.9
12432,Pants,Clothing,M,Blue,Winter,3.8
12433,Sunglasses,Accessories,M,Olive,Fall,4.1
12434,Hoodie,Clothing,M,Green,Spring,4.6
12435,Shoes,Footwear,M,Yellow,Summer,2.5
12436,Handbag,Accessories,XL,Black,Spring,3.7
12437,Jacket,Outerwear,M,Blue,Fall,3.8
12438,Blouse,Clothing,L,Pink,Winter,2.6
12439,Pants,Clothing,XL,Lavender,Summer,3.7
12440,Boots,Footwear,XL,Cyan,Fall,2.6
12441,Boots,Footwear,M,Cyan,Spring,3.1
12442,Sweater,Clothing,M,Gold,Winter,2.5
12443,Gloves,Accessories,M,Green,Winter,4.9
12444,Socks,Clothing,M,Red,Winter,4.5
12445,Jeans,Clothing,L,Magenta,Fall,3.4
12446,Pants,Clothing,L,Red,Winter,3.9
12447,Shorts,Clothing,M,Yellow,Summer,3.7
12448,Gloves,Accessories,S,Turquoise,Fall,2.6
12449,Sandals,Footwear,S,Cyan,Fall,3.4
12450,Blouse,Clothing,L,Yellow,Spring,4.9
12451,Jacket,Outerwear,S,Yellow,Winter,3.9
12452,Jewelry,Accessories,XL,Maroon,Winter,3.6
12453,Hat,Accessories,L,Brown,Spring,4.6
12454,Socks,Clothing,M,Gold,Spring,4
12455,Handbag,Accessories,M,Charcoal,Summer,3.6
12456,Pants,Clothing,L,Beige,Winter,3.5
12457,Gloves,Accessories,M,Indigo,Fall,4.1
12458,Sweater,Clothing,M,Red,Spring,3
12459,Hat,Accessories,M,White,Summer,4.4
12460,Dress,Clothing,S,Charcoal,Spring,4.4
12461,Pants,Clothing,M,Violet,Winter,3.7
12462,Coat,Outerwear,XL,Magenta,Spring,4.8
12463,Scarf,Accessories,L,White,Winter,2.9
12464,Hoodie,Clothing,XL,Pink,Winter,3.1
12465,Socks,Clothing,M,Lavender,Summer,4
12466,Blouse,Clothing,S,Pink,Spring,3
12467,Socks,Clothing,S,Silver,Summer,3.9
12468,Dress,Clothing,M,Violet,Fall,3.4
12469,Hoodie,Clothing,M,Charcoal,Winter,2.7
12470,T-shirt,Clothing,M,Charcoal,Spring,3.5
12471,Hat,Accessories,XL,Red,Winter,3
12472,Boots,Footwear,M,Peach,Winter,4.5
12473,Jeans,Clothing,XL,Purple,Winter,4.1
12474,Shorts,Clothing,XL,Orange,Spring,5
12475,Sandals,Footwear,L,Magenta,Fall,4
12476,Sandals,Footwear,XL,Red,Winter,4.9
12477,Sneakers,Footwear,XL,Black,Spring,3.3
12478,Hat,Accessories,M,Peach,Fall,4.1
12479,Coat,Outerwear,S,Olive,Winter,3.6
12480,Dress,Clothing,L,Gold,Spring,3
12481,Boots,Footwear,XL,Gold,Spring,4.1
12482,Skirt,Clothing,M,Turquoise,Fall,3.9
12483,Shirt,Clothing,XL,Green,Spring,4.1
12484,Shirt,Clothing,L,Maroon,Summer,2.8
12485,Boots,Footwear,L,Brown,Winter,4.8
12486,Hoodie,Clothing,L,Brown,Winter,4.6
12487,Sweater,Clothing,S,Blue,Winter,2.5
12488,Shirt,Clothing,M,Lavender,Spring,2.7
12489,Blouse,Clothing,M,Peach,Fall,4
12490,T-shirt,Clothing,S,Gray,Spring,2.7
12491,Jacket,Outerwear,XL,Charcoal,Winter,2.9
12492,Jewelry,Accessories,M,Lavender,Spring,3
12493,Hoodie,Clothing,M,Green,Fall,3.3
12494,Jewelry,Accessories,S,Gray,Spring,4.3
12495,Sandals,Footwear,M,Orange,Winter,4.4
12496,Jeans,Clothing,L,Silver,Spring,4.1
12497,Hat,Accessories,M,Olive,Spring,3.1
12498,Sweater,Clothing,S,Turquoise,Fall,4.5
12499,Boots,Footwear,L,Turquoise,Spring,4.8
12500,Blouse,Clothing,L,Green,Spring,5
12501,Shorts,Clothing,M,Violet,Fall,2.8
12502,Hoodie,Clothing,L,Charcoal,Fall,3.7
12503,Pants,Clothing,L,White,Winter,4.4
12504,Belt,Accessories,M,Olive,Spring,4.5
12505,Shirt,Clothing,L,Violet,Winter,3
12506,Shirt,Clothing,M,Violet,Winter,3.9
12507,Dress,Clothing,M,Black,Spring,3.9
12508,Gloves,Accessories,M,Charcoal,Fall,3.5
12509,Gloves,Accessories,L,Yellow,Winter,4.9
12510,Jeans,Clothing,XL,Blue,Winter,3.4
12511,Belt,Accessories,XL,Charcoal,Winter,4.1
12512,Jacket,Outerwear,M,Red,Fall,2.9
12513,Skirt,Clothing,M,Indigo,Spring,3.4
12514,Sandals,Footwear,S,Beige,Spring,3.2
12515,Belt,Accessories,M,Maroon,Summer,3.9
12516,Sweater,Clothing,XL,Yellow,Fall,4.1
12517,Shirt,Clothing,M,Silver,Summer,4.5
12518,Sneakers,Footwear,M,Olive,Fall,2.8
12519,Jeans,Clothing,S,Teal,Spring,2.8
12520,Sandals,Footwear,M,Silver,Summer,4.6
12521,Pants,Clothing,S,Indigo,Summer,3
12522,Belt,Accessories,L,Teal,Fall,3.6
12523,T-shirt,Clothing,M,Charcoal,Spring,4.5
12524,Shirt,Clothing,M,Orange,Fall,5
12525,Sneakers,Footwear,M,Gold,Fall,2.9
12526,Blouse,Clothing,L,Silver,Summer,3.1
12527,Backpack,Accessories,S,Orange,Spring,4
12528,Pants,Clothing,XL,Peach,Spring,4.5
12529,Sweater,Clothing,L,Brown,Winter,4.5
12530,Coat,Outerwear,L,Black,Summer,3.1
12531,Dress,Clothing,L,Red,Summer,4.4
12532,Blouse,Clothing,L,Lavender,Summer,4.7
12533,Hoodie,Clothing,L,Brown,Winter,3.1
12534,Shoes,Footwear,M,Maroon,Fall,4.2
12535,T-shirt,Clothing,M,Violet,Winter,3
12536,Shoes,Footwear,M,Lavender,Summer,2.6
12537,Boots,Footwear,S,Magenta,Summer,3.4
12538,Shorts,Clothing,L,Green,Spring,4.2
12539,Belt,Accessories,S,Lavender,Spring,4.6
12540,Pants,Clothing,M,Green,Spring,2.8
12541,Shorts,Clothing,M,Maroon,Spring,2.7
12542,Sunglasses,Accessories,M,Magenta,Spring,4
12543,Hat,Accessories,XL,Teal,Fall,3.1
12544,T-shirt,Clothing,L,Orange,Winter,3.7
12545,Pants,Clothing,M,Violet,Winter,4
12546,Shorts,Clothing,M,Yellow,Spring,4.6
12547,Jewelry,Accessories,S,Orange,Summer,3.8
12548,Backpack,Accessories,L,Gold,Summer,3.5
12549,Shoes,Footwear,M,Indigo,Spring,4.6
12550,Coat,Outerwear,M,Turquoise,Winter,2.8
12551,Sweater,Clothing,M,Orange,Winter,3.7
12552,Gloves,Accessories,M,Indigo,Fall,3.3
12553,Handbag,Accessories,M,Charcoal,Fall,2.9
12554,Socks,Clothing,M,Lavender,Spring,3.2
12555,Hoodie,Clothing,S,Gold,Spring,4.3
12556,Pants,Clothing,M,Lavender,Winter,2.7
12557,Coat,Outerwear,S,White,Spring,4.2
12558,Boots,Footwear,M,Lavender,Fall,4.8
12559,Sneakers,Footwear,M,Charcoal,Spring,4.8
12560,Sweater,Clothing,L,Silver,Spring,3.4
12561,Handbag,Accessories,S,Yellow,Winter,2.6
12562,Belt,Accessories,L,Olive,Winter,5
12563,Belt,Accessories,M,Peach,Fall,4.4
12564,Hoodie,Clothing,XL,Yellow,Fall,2.9
12565,Sunglasses,Accessories,XL,Yellow,Summer,3.4
12566,Sneakers,Footwear,M,Indigo,Spring,3.4
12567,T-shirt,Clothing,S,Violet,Fall,4.9
12568,Dress,Clothing,M,White,Fall,3.6
12569,Hoodie,Clothing,L,White,Winter,3
12570,Sweater,Clothing,M,Cyan,Summer,3.9
12571,Belt,Accessories,XL,Purple,Spring,3.2
12572,Socks,Clothing,XL,Black,Spring,3.2
12573,Sunglasses,Accessories,M,Orange,Fall,4.3
12574,Coat,Outerwear,L,Maroon,Summer,2.8
12575,Hat,Accessories,XL,Orange,Spring,4.5
12576,Pants,Clothing,M,Teal,Winter,4.1
12577,Backpack,Accessories,M,Gray,Spring,3.6
12578,Shorts,Clothing,M,Blue,Summer,3
12579,Jacket,Outerwear,M,Cyan,Spring,4
12580,Backpack,Accessories,S,Red,Summer,3.5
12581,Scarf,Accessories,XL,Pink,Spring,2.5
12582,Hoodie,Clothing,S,Cyan,Winter,4.3
12583,Skirt,Clothing,L,Black,Fall,2.8
12584,Dress,Clothing,M,Beige,Fall,3.7
12585,Coat,Outerwear,M,Gray,Fall,4.3
12586,Blouse,Clothing,L,Red,Summer,4
12587,Hat,Accessories,L,Yellow,Fall,4.7
12588,Handbag,Accessories,M,Magenta,Winter,4.5
12589,Belt,Accessories,M,Magenta,Fall,3.1
12590,Belt,Accessories,S,Black,Fall,3.8
12591,Shirt,Clothing,L,Orange,Summer,4.9
12592,Shoes,Footwear,M,Green,Winter,3.2
12593,Scarf,Accessories,L,Peach,Summer,2.9
12594,Pants,Clothing,M,Charcoal,Spring,2.8
12595,Blouse,Clothing,M,Gray,Fall,4
12596,Gloves,Accessories,L,Turquoise,Winter,2.6
12597,Handbag,Accessories,M,Red,Fall,2.7
12598,Sneakers,Footwear,L,Brown,Spring,4.1
12599,Sandals,Footwear,L,Pink,Spring,5
12600,Sunglasses,Accessories,L,Olive,Spring,3
12601,Jacket,Outerwear,XL,Lavender,Fall,3.6
12602,T-shirt,Clothing,L,Purple,Fall,2.8
12603,Sneakers,Footwear,S,Beige,Winter,4.6
12604,Shoes,Footwear,L,Green,Winter,2.9
12605,Jacket,Outerwear,L,Brown,Winter,4.8
12606,Scarf,Accessories,M,Beige,Spring,3.3
12607,Sneakers,Footwear,M,Beige,Fall,4.6
12608,Jewelry,Accessories,M,Indigo,Fall,2.6
12609,Jacket,Outerwear,M,Silver,Fall,4
12610,Blouse,Clothing,M,Gold,Winter,3.8
12611,Dress,Clothing,M,Lavender,Spring,3.9
12612,Scarf,Accessories,L,Orange,Fall,2.6
12613,Hat,Accessories,M,Maroon,Summer,4.3
12614,Blouse,Clothing,S,White,Winter,3.6
12615,Gloves,Accessories,M,Yellow,Spring,4.2
12616,Gloves,Accessories,L,Yellow,Spring,3.9
12617,Coat,Outerwear,L,Magenta,Fall,4.7
12618,Scarf,Accessories,L,Turquoise,Spring,2.8
12619,Pants,Clothing,XL,Lavender,Winter,3
12620,Sunglasses,Accessories,S,Magenta,Summer,4.7
12621,Dress,Clothing,M,Cyan,Summer,2.5
12622,Hat,Accessories,M,Olive,Winter,3.1
12623,Backpack,Accessories,M,Red,Fall,3.6
12624,Sandals,Footwear,M,Blue,Fall,3.5
12625,Sunglasses,Accessories,L,White,Summer,3.1
12626,Backpack,Accessories,M,Peach,Spring,3.6
12627,Jewelry,Accessories,M,Charcoal,Winter,3.5
12628,Socks,Clothing,M,Peach,Winter,2.7
12629,Shirt,Clothing,L,Turquoise,Spring,3.6
12630,Handbag,Accessories,XL,Charcoal,Spring,4.5
12631,Blouse,Clothing,M,Yellow,Winter,4.1
12632,Backpack,Accessories,M,Blue,Spring,4.2
12633,Hat,Accessories,M,Purple,Summer,4
12634,Skirt,Clothing,L,Green,Summer,2.8
12635,Shorts,Clothing,M,Charcoal,Summer,2.6
12636,Blouse,Clothing,S,Indigo,Fall,2.7
12637,Socks,Clothing,M,Black,Summer,4.5
12638,Belt,Accessories,M,Blue,Winter,3.7
12639,Boots,Footwear,L,Silver,Summer,3.4
12640,Shorts,Clothing,S,Brown,Spring,4.6
12641,Shirt,Clothing,M,Violet,Summer,4.1
12642,Handbag,Accessories,M,Orange,Summer,2.6
12643,Jeans,Clothing,XL,Gray,Summer,4.6
12644,Dress,Clothing,S,Gold,Spring,3
12645,Dress,Clothing,L,Charcoal,Fall,3.4
12646,Sandals,Footwear,S,Black,Fall,3.5
12647,Jacket,Outerwear,S,Indigo,Fall,3.5
12648,Coat,Outerwear,S,White,Winter,3.7
12649,Pants,Clothing,M,Yellow,Summer,4.8
12650,Backpack,Accessories,S,Orange,Summer,4.9
12651,Blouse,Clothing,S,Green,Summer,4.9
12652,Skirt,Clothing,L,Gold,Fall,4.7
12653,Sandals,Footwear,S,Orange,Summer,4.9
12654,Pants,Clothing,M,Cyan,Fall,2.9
12655,Hat,Accessories,L,Black,Winter,4.4
12656,Hoodie,Clothing,L,Yellow,Winter,3.2
12657,Sweater,Clothing,L,Maroon,Summer,4.6
12658,Scarf,Accessories,XL,Black,Fall,4
12659,Sneakers,Footwear,M,Gray,Winter,3.7
12660,Boots,Footwear,XL,Orange,Winter,4.2
12661,Coat,Outerwear,M,Cyan,Spring,2.9
12662,Boots,Footwear,M,Magenta,Summer,4.8
12663,Sandals,Footwear,M,Pink,Spring,4.4
12664,Pants,Clothing,S,Turquoise,Summer,3.4
12665,Hoodie,Clothing,S,Violet,Spring,2.8
12666,Sandals,Footwear,L,Teal,Fall,4.2
12667,Sweater,Clothing,L,Pink,Fall,3.8
12668,Belt,Accessories,M,Gold,Fall,3.1
12669,Jeans,Clothing,XL,Red,Summer,3.2
12670,Hoodie,Clothing,S,Beige,Summer,3
12671,Boots,Footwear,M,Black,Summer,3.6
12672,Socks,Clothing,L,Lavender,Winter,2.5
12673,Dress,Clothing,S,Teal,Winter,3.4
12674,Jacket,Outerwear,M,Maroon,Fall,2.5
12675,Jacket,Outerwear,L,Blue,Spring,4.7
12676,Boots,Footwear,S,Teal,Winter,3.2
12677,Sneakers,Footwear,L,Maroon,Winter,2.9
12678,Pants,Clothing,L,Silver,Fall,4.9
12679,Coat,Outerwear,S,Olive,Spring,2.7
12680,Shirt,Clothing,S,Gray,Spring,4.7
12681,Sweater,Clothing,M,Peach,Spring,2.9
12682,Shoes,Footwear,L,Yellow,Winter,4.8
12683,Boots,Footwear,L,Violet,Fall,4.6
12684,Sunglasses,Accessories,S,Red,Summer,5
12685,Sneakers,Footwear,S,Charcoal,Summer,4.8
12686,Jewelry,Accessories,M,Beige,Summer,4.9
12687,Belt,Accessories,M,Peach,Winter,4.6
12688,Gloves,Accessories,XL,Violet,Winter,3.9
12689,Shorts,Clothing,M,Green,Summer,4.5
12690,Jewelry,Accessories,XL,Olive,Winter,4.7
12691,Gloves,Accessories,S,Silver,Fall,3.9
12692,Jewelry,Accessories,M,Purple,Winter,4.4
12693,Sandals,Footwear,M,Silver,Spring,3.9
12694,Jewelry,Accessories,S,Gray,Spring,2.8
12695,Hat,Accessories,L,Turquoise,Spring,3.5
12696,Shorts,Clothing,M,Violet,Fall,4.3
12697,Sweater,Clothing,S,Pink,Fall,3.9
12698,Blouse,Clothing,M,Teal,Spring,4
12699,Hat,Accessories,M,Magenta,Fall,4.1
12700,Belt,Accessories,XL,Silver,Summer,4.3
12701,Gloves,Accessories,M,Blue,Summer,4.2
12702,Coat,Outerwear,L,Black,Spring,4
12703,Jewelry,Accessories,M,Gold,Fall,3.6
12704,Skirt,Clothing,S,Gray,Spring,3.3
12705,Gloves,Accessories,S,Magenta,Spring,4.1
12706,Jewelry,Accessories,S,Yellow,Summer,4.7
12707,Shorts,Clothing,M,Teal,Summer,4.4
12708,Gloves,Accessories,L,Red,Spring,3.4
12709,Sneakers,Footwear,S,Yellow,Spring,5
12710,Skirt,Clothing,L,Black,Summer,4.6
12711,Hat,Accessories,L,Pink,Winter,4
12712,Jewelry,Accessories,XL,Magenta,Summer,4.1
12713,Sneakers,Footwear,L,Olive,Spring,4.9
12714,Shirt,Clothing,S,Black,Summer,2.7
12715,Jacket,Outerwear,M,Maroon,Summer,4.5
12716,Belt,Accessories,S,Gold,Fall,2.7
12717,T-shirt,Clothing,M,Gray,Spring,3
12718,Jewelry,Accessories,M,Brown,Winter,4.5
12719,T-shirt,Clothing,M,Purple,Winter,5
12720,Jacket,Outerwear,S,Magenta,Spring,3.8
12721,Sweater,Clothing,M,Teal,Summer,3.1
12722,Boots,Footwear,S,Olive,Fall,3.4
12723,Jeans,Clothing,L,Maroon,Summer,4.8
12724,Jeans,Clothing,XL,Silver,Spring,2.7
12725,Pants,Clothing,M,Black,Summer,3.2
12726,Jacket,Outerwear,M,Maroon,Fall,3.9
12727,Jacket,Outerwear,M,Teal,Winter,4.2
12728,Belt,Accessories,M,Teal,Summer,3
12729,Shirt,Clothing,L,Beige,Fall,3
12730,Dress,Clothing,S,Maroon,Winter,3.7
12731,Blouse,Clothing,L,Beige,Spring,4.4
12732,Dress,Clothing,XL,White,Summer,4.6
12733,Blouse,Clothing,XL,Gray,Fall,3
12734,Dress,Clothing,M,Violet,Winter,3.6
12735,Sneakers,Footwear,L,Silver,Winter,3.9
12736,Socks,Clothing,M,Red,Spring,4.1
12737,Shoes,Footwear,L,Brown,Winter,3.9
12738,Jeans,Clothing,S,Turquoise,Fall,3.9
12739,Jeans,Clothing,L,Indigo,Winter,4.5
12740,Gloves,Accessories,M,Violet,Spring,3.4
12741,Belt,Accessories,M,Yellow,Winter,4.1
12742,Sunglasses,Accessories,L,Cyan,Fall,4.9
12743,Hat,Accessories,M,Brown,Summer,4.4
12744,Backpack,Accessories,M,White,Summer,2.7
12745,Shorts,Clothing,L,Yellow,Spring,4.8
12746,Socks,Clothing,M,White,Summer,3.3
12747,Socks,Clothing,L,Pink,Summer,4.4
12748,Belt,Accessories,M,Indigo,Winter,4.6
12749,Jacket,Outerwear,L,White,Summer,3.1
12750,Hat,Accessories,L,Red,Fall,4.5
12751,T-shirt,Clothing,S,Red,Spring,4
12752,Backpack,Accessories,M,Lavender,Winter,3.1
12753,Coat,Outerwear,M,Teal,Spring,3.9
12754,Backpack,Accessories,S,Violet,Spring,4.5
12755,Jacket,Outerwear,S,Silver,Winter,4.4
12756,Shoes,Footwear,M,Gold,Summer,3.6
12757,Blouse,Clothing,M,Green,Summer,3.4
12758,Sandals,Footwear,S,Turquoise,Fall,4
12759,Sunglasses,Accessories,M,Indigo,Summer,2.6
12760,Shoes,Footwear,L,Black,Spring,3.2
12761,Dress,Clothing,L,Charcoal,Fall,3.2
12762,Belt,Accessories,M,Turquoise,Spring,5
12763,Shorts,Clothing,M,Red,Winter,2.9
12764,Handbag,Accessories,S,Indigo,Winter,2.9
