customer_id,customer_age,customer_gender,customer_location,customer_subscription,customer_purchase count,customer_purchase frequency
1221,67,Male,Kentucky,0,36,Quarterly
1222,18,Male,Iowa,0,3,Quarterly
1223,58,Male,Indiana,0,27,Annually
1224,69,Male,Kansas,0,21,Weekly
1225,62,Male,Illinois,0,18,Weekly
1226,28,Male,North Carolina,0,16,Weekly
1227,53,Male,Ohio,0,18,Bi-Weekly
1228,27,Male,Illinois,0,19,Bi-Weekly
1229,55,Male,Indiana,0,1,Annually
1230,34,Male,Kansas,0,39,Annually
1231,25,Male,Illinois,0,49,Monthly
1232,66,Male,Pennsylvania,0,43,Fortnightly
1233,57,Male,New York,0,31,Every 3 Months
1234,46,Male,Utah,0,40,Every 3 Months
1235,38,Male,New Jersey,0,2,Bi-Weekly
1236,23,Male,Idaho,0,46,Every 3 Months
1237,42,Male,New Mexico,0,35,Every 3 Months
1238,25,Male,Michigan,0,42,Quarterly
1239,55,Male,Wyoming,0,3,Fortnightly
1240,62,Male,New Jersey,0,32,Every 3 Months
1241,41,Male,New Jersey,0,48,Annually
1242,58,Male,Hawaii,0,34,Weekly
1243,56,Male,Nevada,0,15,Quarterly
1244,25,Male,New Hampshire,0,22,Annually
1245,70,Male,Indiana,0,2,Monthly
1246,42,Male,New York,0,30,Weekly
1247,27,Male,Louisiana,0,27,Monthly
1248,65,Male,Virginia,0,18,Bi-Weekly
1249,62,Male,Wisconsin,0,8,Annually
1250,62,Male,Oregon,0,48,Fortnightly
1251,52,Male,New Hampshire,0,24,Monthly
1252,56,Male,Indiana,0,43,Monthly
1253,28,Male,Massachusetts,0,8,Quarterly
1254,39,Male,Montana,0,49,Annually
1255,54,Male,California,0,2,Bi-Weekly
1256,30,Male,Indiana,0,38,Fortnightly
1257,45,Male,West Virginia,0,4,Fortnightly
1258,68,Male,Minnesota,0,31,Every 3 Months
1259,47,Male,Ohio,0,34,Every 3 Months
1260,68,Male,Minnesota,0,45,Monthly
1261,63,Male,Virginia,0,30,Quarterly
1262,20,Male,Connecticut,0,2,Fortnightly
1263,29,Male,Tennessee,0,44,Monthly
1264,41,Male,Delaware,0,1,Bi-Weekly
1265,52,Male,Vermont,0,1,Bi-Weekly
1266,32,Male,Louisiana,0,27,Weekly
1267,20,Male,North Dakota,0,14,Every 3 Months
1268,47,Male,Oregon,0,41,Weekly
1269,23,Male,Idaho,0,25,Bi-Weekly
1270,43,Male,Vermont,0,47,Quarterly
1271,67,Male,West Virginia,0,20,Annually
1272,70,Male,Kentucky,0,42,Annually
1273,35,Male,Wisconsin,0,16,Monthly
1274,41,Male,Mississippi,0,32,Every 3 Months
1275,54,Male,Missouri,0,37,Quarterly
1276,55,Male,Arkansas,0,1,Monthly
1277,51,Male,Wyoming,0,37,Weekly
1278,19,Male,Rhode Island,0,5,Quarterly
1279,28,Male,Utah,0,31,Fortnightly
1280,63,Male,Maryland,0,18,Annually
1281,30,Male,Georgia,0,39,Every 3 Months
1282,29,Male,New Jersey,0,8,Bi-Weekly
1283,24,Male,New Hampshire,0,20,Monthly
1284,69,Male,Oregon,0,23,Every 3 Months
1285,65,Male,Arkansas,0,38,Fortnightly
1286,64,Male,North Carolina,0,45,Fortnightly
1287,40,Male,West Virginia,0,44,Fortnightly
1288,24,Male,Utah,0,20,Monthly
1289,66,Male,South Dakota,0,34,Bi-Weekly
1290,35,Male,New Hampshire,0,10,Weekly
1291,67,Male,Maryland,0,3,Annually
1292,69,Male,South Dakota,0,23,Fortnightly
1293,26,Male,Kentucky,0,42,Annually
1294,23,Male,Florida,0,30,Annually
1295,27,Male,Texas,0,21,Every 3 Months
1296,30,Male,New Mexico,0,50,Weekly
1297,48,Male,South Dakota,0,16,Bi-Weekly
1298,44,Male,New Jersey,0,32,Annually
1299,29,Male,Indiana,0,14,Fortnightly
1300,29,Male,Louisiana,0,42,Bi-Weekly
1301,67,Male,West Virginia,0,47,Every 3 Months
1302,42,Male,Maine,0,21,Weekly
1303,23,Male,Idaho,0,37,Monthly
1304,34,Male,New York,0,10,Annually
1305,64,Male,Montana,0,18,Every 3 Months
1306,31,Male,Mississippi,0,2,Every 3 Months
1307,54,Male,Alaska,0,40,Annually
1308,23,Male,Missouri,0,43,Annually
1309,59,Male,Rhode Island,0,14,Every 3 Months
1310,32,Male,Hawaii,0,41,Quarterly
1311,43,Male,South Carolina,0,38,Every 3 Months
1312,32,Male,Tennessee,0,12,Annually
1313,66,Male,Missouri,0,19,Monthly
1314,70,Male,Missouri,0,23,Bi-Weekly
1315,42,Male,Missouri,0,49,Annually
1316,56,Male,Mississippi,0,29,Quarterly
1317,28,Male,Arkansas,0,14,Bi-Weekly
1318,28,Male,Kentucky,0,19,Monthly
1319,52,Male,Connecticut,0,19,Bi-Weekly
1320,65,Male,Oklahoma,0,48,Weekly
1321,56,Male,California,0,19,Annually
1322,59,Male,Missouri,0,45,Every 3 Months
1323,23,Male,Washington,0,17,Quarterly
1324,58,Male,New York,0,15,Every 3 Months
1325,39,Male,Indiana,0,11,Fortnightly
1326,28,Male,Oregon,0,1,Monthly
1327,40,Male,Texas,0,17,Monthly
1328,52,Male,Florida,0,37,Weekly
1329,37,Male,Rhode Island,0,40,Weekly
1330,70,Male,Texas,0,50,Every 3 Months
1331,30,Male,Vermont,0,20,Bi-Weekly
1332,38,Male,Maryland,0,8,Bi-Weekly
1333,66,Male,Alaska,0,16,Quarterly
1334,29,Male,Idaho,0,9,Quarterly
1335,46,Male,West Virginia,0,12,Monthly
1336,56,Male,Nevada,0,26,Weekly
1337,23,Male,Oregon,0,44,Fortnightly
1338,37,Male,Tennessee,0,19,Bi-Weekly
1339,56,Male,Alabama,0,43,Fortnightly
1340,36,Male,Indiana,0,5,Every 3 Months
1341,40,Male,Idaho,0,5,Every 3 Months
1342,26,Male,Rhode Island,0,31,Quarterly
1343,57,Male,Arizona,0,11,Monthly
1344,68,Male,Florida,0,34,Monthly
1345,56,Male,New York,0,14,Annually
1346,40,Male,Nebraska,0,42,Weekly
1347,44,Male,Mississippi,0,15,Bi-Weekly
1348,44,Male,Vermont,0,47,Monthly
1349,19,Male,Nebraska,0,23,Fortnightly
1350,21,Male,South Carolina,0,23,Bi-Weekly
1351,31,Male,Delaware,0,1,Every 3 Months
1352,30,Male,Vermont,0,28,Quarterly
1353,65,Male,Indiana,0,37,Bi-Weekly
1354,39,Male,Oregon,0,4,Every 3 Months
1355,64,Male,Maryland,0,21,Quarterly
1356,59,Male,Florida,0,50,Bi-Weekly
1357,49,Male,Indiana,0,34,Annually
1358,24,Male,Texas,0,20,Quarterly
1359,19,Male,Nebraska,0,25,Every 3 Months
1360,27,Male,North Carolina,0,26,Fortnightly
1361,56,Male,Alabama,0,4,Annually
1362,49,Male,Alabama,0,39,Monthly
1363,41,Male,Colorado,0,29,Weekly
1364,36,Male,Wisconsin,0,47,Quarterly
1365,68,Male,Delaware,0,5,Every 3 Months
1366,28,Male,Indiana,0,18,Fortnightly
1367,45,Male,Iowa,0,10,Fortnightly
1368,60,Male,Iowa,0,25,Quarterly
1369,21,Male,Wisconsin,0,2,Weekly
1370,32,Male,Iowa,0,48,Fortnightly
1371,27,Male,Montana,0,41,Every 3 Months
1372,40,Male,Mississippi,0,42,Monthly
1373,64,Male,Michigan,0,44,Bi-Weekly
1374,18,Male,Virginia,0,6,Quarterly
1375,22,Male,New York,0,5,Quarterly
1376,42,Male,Maine,0,8,Annually
1377,57,Male,New Jersey,0,24,Annually
1378,33,Male,Maryland,0,42,Monthly
1379,37,Male,Kentucky,0,24,Weekly
1380,21,Male,Minnesota,0,38,Bi-Weekly
1381,51,Male,Massachusetts,0,41,Fortnightly
1382,30,Male,Illinois,0,48,Quarterly
1383,68,Male,Michigan,0,16,Quarterly
1384,36,Male,Wisconsin,0,4,Monthly
1385,46,Male,Alaska,0,8,Weekly
1386,41,Male,Mississippi,0,1,Bi-Weekly
1387,68,Male,Oregon,0,4,Quarterly
1388,21,Male,Maryland,0,20,Monthly
1389,62,Male,Arkansas,0,40,Quarterly
1390,59,Male,Illinois,0,8,Fortnightly
1391,25,Male,Arkansas,0,42,Weekly
1392,53,Male,Mississippi,0,38,Annually
1393,31,Male,Arkansas,0,34,Every 3 Months
1394,46,Male,Idaho,0,14,Fortnightly
1395,26,Male,Iowa,0,39,Weekly
1396,47,Male,West Virginia,0,40,Bi-Weekly
1397,37,Male,Wisconsin,0,49,Monthly
1398,55,Male,Massachusetts,0,33,Annually
1399,30,Male,Texas,0,25,Weekly
1400,19,Male,Nebraska,0,48,Annually
1401,36,Male,Nevada,0,22,Every 3 Months
1402,23,Male,Indiana,0,1,Weekly
1403,62,Male,North Dakota,0,47,Monthly
1404,26,Male,Georgia,0,20,Bi-Weekly
1405,36,Male,New Mexico,0,10,Weekly
1406,33,Male,New Hampshire,0,39,Monthly
1407,32,Male,Washington,0,15,Monthly
1408,56,Male,Nevada,0,11,Annually
1409,58,Male,Maine,0,38,Weekly
1410,34,Male,Idaho,0,41,Fortnightly
1411,61,Male,Tennessee,0,18,Annually
1412,48,Male,Louisiana,0,13,Quarterly
1413,25,Male,Michigan,0,43,Annually
1414,51,Male,New Hampshire,0,12,Quarterly
1415,29,Male,Minnesota,0,3,Bi-Weekly
1416,54,Male,Illinois,0,12,Every 3 Months
1417,48,Male,Idaho,0,46,Quarterly
1418,62,Male,Montana,0,21,Fortnightly
1419,18,Male,Alabama,0,23,Every 3 Months
1420,43,Male,Montana,0,4,Quarterly
1421,22,Male,California,0,45,Every 3 Months
1422,68,Male,Pennsylvania,0,24,Fortnightly
1423,44,Male,Texas,0,3,Bi-Weekly
1424,51,Male,Michigan,0,12,Every 3 Months
1425,66,Male,Connecticut,0,34,Every 3 Months
1426,59,Male,Wyoming,0,39,Annually
1427,60,Male,Michigan,0,35,Every 3 Months
1428,31,Male,South Dakota,0,8,Annually
1429,20,Male,North Dakota,0,42,Quarterly
1430,24,Male,Maryland,0,6,Every 3 Months
1431,48,Male,Michigan,0,3,Fortnightly
1432,39,Male,South Dakota,0,29,Quarterly
1433,34,Male,Florida,0,32,Quarterly
1434,70,Male,Minnesota,0,45,Weekly
1435,59,Male,New York,0,21,Bi-Weekly
1436,45,Male,Oregon,0,41,Weekly
1437,35,Male,Minnesota,0,23,Fortnightly
1438,69,Male,Montana,0,14,Annually
1439,58,Male,Washington,0,24,Monthly
1440,25,Male,New Mexico,0,25,Fortnightly
1441,27,Male,Arizona,0,13,Monthly
1442,34,Male,Nebraska,0,3,Every 3 Months
1443,53,Male,Idaho,0,42,Annually
1444,58,Male,Idaho,0,2,Monthly
1445,32,Male,Vermont,0,26,Quarterly
1446,64,Male,Arkansas,0,24,Annually
1447,63,Male,Wyoming,0,6,Quarterly
1448,23,Male,New Mexico,0,25,Monthly
1449,64,Male,West Virginia,0,11,Every 3 Months
1450,18,Male,New York,0,20,Every 3 Months
1451,25,Male,Illinois,0,25,Quarterly
1452,54,Male,Utah,0,35,Quarterly
1453,60,Male,Colorado,0,11,Quarterly
1454,36,Male,Virginia,0,41,Fortnightly
1455,66,Male,Georgia,0,17,Annually
1456,60,Male,Alabama,0,1,Every 3 Months
1457,59,Male,Montana,0,30,Every 3 Months
1458,58,Male,Pennsylvania,0,47,Fortnightly
1459,35,Male,Missouri,0,34,Weekly
1460,20,Male,Maine,0,18,Fortnightly
1461,70,Male,Pennsylvania,0,33,Bi-Weekly
1462,54,Male,Oregon,0,42,Quarterly
1463,38,Male,Utah,0,2,Quarterly
1464,54,Male,Oklahoma,0,1,Monthly
1465,33,Male,Montana,0,23,Quarterly
1466,46,Male,Nebraska,0,42,Bi-Weekly
1467,58,Male,Alabama,0,3,Annually
1468,30,Male,Ohio,0,16,Fortnightly
1469,42,Male,Arkansas,0,46,Fortnightly
1470,28,Male,Mississippi,0,31,Every 3 Months
1471,43,Male,California,0,15,Every 3 Months
1472,31,Male,Alaska,0,48,Every 3 Months
1473,39,Male,Indiana,0,11,Weekly
1474,69,Male,Wisconsin,0,20,Every 3 Months
1475,31,Male,New Jersey,0,6,Monthly
1476,44,Male,Rhode Island,0,24,Monthly
1477,39,Male,Wyoming,0,18,Monthly
1478,24,Male,Oregon,0,1,Every 3 Months
1479,28,Male,Washington,0,13,Bi-Weekly
1480,48,Male,Washington,0,2,Weekly
1481,39,Male,New Hampshire,0,26,Quarterly
1482,64,Male,Maryland,0,31,Quarterly
1483,28,Male,Wisconsin,0,43,Weekly
1484,39,Male,Massachusetts,0,12,Bi-Weekly
1485,49,Male,Nebraska,0,22,Every 3 Months
1486,22,Male,Nebraska,0,3,Fortnightly
1487,25,Male,Idaho,0,23,Every 3 Months
1488,40,Male,Arizona,0,26,Annually
1489,23,Male,Hawaii,0,37,Weekly
1490,24,Male,Missouri,0,42,Quarterly
1491,66,Male,Louisiana,0,15,Bi-Weekly
1492,27,Male,Arkansas,0,10,Quarterly
1493,62,Male,North Carolina,0,3,Quarterly
1494,70,Male,North Dakota,0,44,Quarterly
1495,43,Male,Montana,0,23,Fortnightly
1496,45,Male,Rhode Island,0,6,Weekly
1497,63,Male,Idaho,0,9,Bi-Weekly
1498,69,Male,Michigan,0,16,Every 3 Months
1499,59,Male,Illinois,0,46,Fortnightly
1500,19,Male,Georgia,0,24,Every 3 Months
1501,63,Male,Alabama,0,22,Monthly
1502,37,Male,Alaska,0,13,Every 3 Months
1503,37,Male,Massachusetts,0,20,Fortnightly
1504,50,Male,Michigan,0,46,Quarterly
1505,60,Male,Alaska,0,10,Monthly
1506,46,Male,North Dakota,0,39,Monthly
1507,35,Male,South Carolina,0,44,Quarterly
1508,66,Male,Pennsylvania,0,7,Annually
1509,35,Male,Colorado,0,3,Every 3 Months
1510,20,Male,New Hampshire,0,44,Annually
1511,55,Male,Maryland,0,31,Annually
1512,34,Male,Georgia,0,48,Weekly
1513,60,Male,Wisconsin,0,18,Bi-Weekly
1514,22,Male,Texas,0,27,Monthly
1515,26,Male,Utah,0,1,Weekly
1516,39,Male,Indiana,0,34,Weekly
1517,20,Male,Nevada,0,5,Bi-Weekly
1518,57,Male,New Hampshire,0,12,Quarterly
1519,68,Male,New York,0,14,Fortnightly
1520,50,Male,Texas,0,40,Weekly
1521,21,Male,Iowa,0,39,Quarterly
1522,29,Male,Washington,0,50,Weekly
1523,38,Male,Tennessee,0,5,Monthly
1524,54,Male,Georgia,0,35,Annually
1525,22,Male,Massachusetts,0,6,Bi-Weekly
1526,29,Male,Oregon,0,22,Fortnightly
1527,41,Male,Oklahoma,0,27,Monthly
1528,26,Male,Wisconsin,0,33,Fortnightly
1529,69,Male,Oregon,0,47,Bi-Weekly
1530,20,Male,Georgia,0,48,Bi-Weekly
1531,59,Male,New Mexico,0,22,Quarterly
1532,63,Male,Mississippi,0,8,Bi-Weekly
1533,68,Male,Wisconsin,0,5,Every 3 Months
1534,50,Male,New Hampshire,0,16,Quarterly
1535,55,Male,Wyoming,0,26,Fortnightly
1536,36,Male,West Virginia,0,8,Monthly
1537,18,Male,Michigan,0,17,Quarterly
1538,68,Male,Alaska,0,50,Annually
1539,56,Male,Illinois,0,22,Bi-Weekly
1540,32,Male,Hawaii,0,19,Every 3 Months
1541,28,Male,Colorado,0,14,Monthly
1542,24,Male,Illinois,0,35,Bi-Weekly
1543,59,Male,Hawaii,0,43,Weekly
1544,56,Male,Wisconsin,0,24,Annually
1545,30,Male,Arkansas,0,17,Bi-Weekly
1546,48,Male,Delaware,0,49,Annually
1547,60,Male,Oregon,0,17,Annually
1548,46,Male,South Carolina,0,40,Quarterly
1549,69,Male,Maryland,0,43,Weekly
1550,19,Male,Kansas,0,19,Every 3 Months
1551,66,Male,Arkansas,0,40,Quarterly
1552,64,Male,Minnesota,0,13,Monthly
1553,54,Male,New Mexico,0,20,Monthly
1554,27,Male,Delaware,0,21,Quarterly
1555,64,Male,Utah,0,18,Bi-Weekly
1556,43,Male,Ohio,0,44,Quarterly
1557,43,Male,Alabama,0,26,Quarterly
1558,27,Male,South Dakota,0,34,Quarterly
1559,35,Male,New Mexico,0,24,Every 3 Months
1560,43,Male,Oregon,0,23,Fortnightly
1561,57,Male,Oregon,0,3,Weekly
1562,50,Male,Mississippi,0,2,Quarterly
1563,37,Male,Alabama,0,23,Bi-Weekly
1564,68,Male,Kansas,0,8,Weekly
1565,22,Male,California,0,30,Every 3 Months
1566,58,Male,Idaho,0,48,Annually
1567,48,Male,Wyoming,0,21,Bi-Weekly
1568,30,Male,Minnesota,0,9,Monthly
1569,51,Male,Washington,0,8,Monthly
1570,20,Male,Hawaii,0,29,Weekly
1571,30,Male,Missouri,0,3,Every 3 Months
1572,28,Male,Colorado,0,11,Fortnightly
1573,37,Male,Washington,0,16,Monthly
1574,36,Male,North Dakota,0,25,Weekly
1575,18,Male,Minnesota,0,32,Bi-Weekly
1576,52,Male,California,0,28,Fortnightly
1577,56,Male,Michigan,0,36,Monthly
1578,68,Male,Delaware,0,7,Fortnightly
1579,62,Male,California,0,2,Quarterly
1580,35,Male,Oklahoma,0,6,Monthly
1581,65,Male,North Dakota,0,30,Annually
1582,69,Male,Ohio,0,46,Quarterly
1583,28,Male,Hawaii,0,39,Monthly
1584,37,Male,Maryland,0,8,Annually
1585,41,Male,Hawaii,0,46,Quarterly
1586,37,Male,Alabama,0,40,Fortnightly
1587,25,Male,Oklahoma,0,21,Weekly
1588,41,Male,Alabama,0,33,Fortnightly
1589,48,Male,Vermont,0,3,Monthly
1590,42,Male,Ohio,0,48,Weekly
1591,54,Male,Wisconsin,0,8,Annually
1592,18,Male,South Dakota,0,24,Annually
1593,56,Male,Iowa,0,10,Every 3 Months
1594,61,Male,Maryland,0,25,Monthly
1595,40,Male,Colorado,0,3,Fortnightly
1596,34,Male,Wisconsin,0,45,Fortnightly
1597,42,Male,Mississippi,0,15,Monthly
1598,43,Male,Mississippi,0,34,Quarterly
1599,47,Male,California,0,21,Bi-Weekly
1600,48,Male,Delaware,0,22,Bi-Weekly
1601,20,Male,Montana,0,24,Weekly
1602,65,Male,Indiana,0,33,Monthly
1603,54,Male,West Virginia,0,13,Fortnightly
1604,23,Male,Iowa,0,17,Bi-Weekly
1605,18,Male,Maine,0,25,Every 3 Months
1606,70,Male,Connecticut,0,15,Bi-Weekly
1607,55,Male,Kansas,0,4,Fortnightly
1608,49,Male,Vermont,0,43,Quarterly
1609,26,Male,Nebraska,0,12,Bi-Weekly
1610,33,Male,Nevada,0,3,Monthly
1611,20,Male,Tennessee,0,1,Annually
1612,41,Male,Arkansas,0,6,Monthly
1613,18,Male,Wisconsin,0,26,Monthly
1614,26,Male,Illinois,0,6,Fortnightly
1615,30,Male,Kansas,0,22,Bi-Weekly
1616,64,Male,New York,0,45,Bi-Weekly
1617,26,Male,Colorado,0,50,Quarterly
1618,43,Male,Wisconsin,0,50,Fortnightly
1619,63,Male,Michigan,0,39,Quarterly
1620,57,Male,Hawaii,0,50,Bi-Weekly
1621,25,Male,Virginia,0,27,Every 3 Months
1622,68,Male,Ohio,0,38,Fortnightly
1623,31,Male,Missouri,0,37,Every 3 Months
1624,64,Male,Indiana,0,50,Annually
1625,38,Male,Florida,0,40,Every 3 Months
1626,34,Male,Minnesota,0,3,Bi-Weekly
1627,32,Male,Nevada,0,45,Bi-Weekly
1628,69,Male,Maine,0,8,Annually
1629,45,Male,Massachusetts,0,7,Monthly
1630,35,Male,North Dakota,0,13,Quarterly
1631,63,Male,New Jersey,0,29,Every 3 Months
1632,65,Male,Indiana,0,7,Fortnightly
1633,35,Male,Oregon,0,50,Every 3 Months
1634,54,Male,North Dakota,0,33,Bi-Weekly
1635,28,Male,South Carolina,0,30,Every 3 Months
1636,68,Male,North Carolina,0,40,Annually
1637,58,Male,North Dakota,0,49,Fortnightly
1638,35,Male,Massachusetts,0,32,Fortnightly
1639,68,Male,Tennessee,0,18,Weekly
1640,41,Male,Missouri,0,50,Annually
1641,65,Male,Tennessee,0,13,Weekly
1642,50,Male,Colorado,0,1,Every 3 Months
1643,18,Male,Mississippi,0,16,Fortnightly
1644,38,Male,Ohio,0,6,Monthly
1645,68,Male,North Carolina,0,21,Monthly
1646,53,Male,Ohio,0,36,Every 3 Months
1647,58,Male,Nebraska,0,20,Every 3 Months
1648,34,Male,Hawaii,0,8,Quarterly
1649,36,Male,Oklahoma,0,22,Monthly
1650,58,Male,Wisconsin,0,3,Quarterly
1651,60,Male,Arkansas,0,46,Fortnightly
1652,59,Male,Texas,0,42,Monthly
1653,65,Male,New Mexico,0,1,Fortnightly
1654,31,Male,Colorado,0,29,Bi-Weekly
1655,43,Male,Indiana,0,14,Quarterly
1656,37,Male,Arizona,0,4,Monthly
1657,21,Male,Indiana,0,41,Every 3 Months
1658,69,Male,Indiana,0,4,Bi-Weekly
1659,32,Male,Alaska,0,47,Weekly
1660,53,Male,Utah,0,44,Annually
1661,59,Male,Louisiana,0,37,Monthly
1662,64,Male,Iowa,0,21,Quarterly
1663,63,Male,New Mexico,0,46,Fortnightly
1664,43,Male,Maine,0,1,Bi-Weekly
1665,19,Male,Minnesota,0,35,Weekly
1666,40,Male,New Mexico,0,49,Monthly
1667,51,Male,Arkansas,0,47,Annually
1668,51,Male,Oklahoma,0,24,Every 3 Months
1669,66,Male,Utah,0,28,Fortnightly
1670,42,Male,Wisconsin,0,22,Quarterly
1671,22,Male,Utah,0,20,Weekly
1672,31,Male,Utah,0,25,Weekly
1673,18,Male,South Carolina,0,15,Quarterly
1674,21,Male,Hawaii,0,49,Bi-Weekly
1675,35,Male,Alaska,0,10,Fortnightly
1676,35,Male,Colorado,0,21,Annually
1677,27,Male,West Virginia,0,34,Weekly
1678,65,Male,Oregon,0,41,Weekly
1679,41,Male,Ohio,0,30,Fortnightly
1680,60,Male,Massachusetts,0,24,Bi-Weekly
1681,61,Male,Louisiana,0,6,Annually
1682,24,Male,Virginia,0,14,Bi-Weekly
1683,65,Male,New York,0,37,Bi-Weekly
1684,23,Male,Arkansas,0,37,Quarterly
1685,30,Male,New Mexico,0,28,Weekly
1686,33,Male,Minnesota,0,43,Bi-Weekly
1687,22,Male,Illinois,0,25,Annually
1688,67,Male,Georgia,0,4,Annually
1689,28,Male,Mississippi,0,13,Fortnightly
1690,32,Male,North Carolina,0,32,Monthly
1691,40,Male,Nevada,0,1,Annually
1692,64,Male,Connecticut,0,4,Annually
1693,56,Male,Utah,0,33,Bi-Weekly
1694,63,Male,Tennessee,0,45,Fortnightly
1695,20,Male,Mississippi,0,20,Fortnightly
1696,54,Male,Nebraska,0,1,Fortnightly
1697,31,Male,West Virginia,0,7,Bi-Weekly
1698,36,Male,South Carolina,0,48,Every 3 Months
1699,25,Male,Iowa,0,46,Quarterly
1700,20,Male,North Dakota,0,34,Annually
1701,62,Male,West Virginia,0,36,Monthly
1702,69,Male,Mississippi,0,44,Every 3 Months
1703,54,Male,Alabama,0,48,Weekly
1704,39,Male,California,0,12,Annually
1705,56,Male,Idaho,0,19,Every 3 Months
1706,39,Male,South Dakota,0,49,Bi-Weekly
1707,37,Male,North Dakota,0,25,Fortnightly
1708,25,Male,Nevada,0,25,Bi-Weekly
1709,35,Male,Florida,0,1,Quarterly
1710,45,Male,Indiana,0,19,Annually
1711,19,Male,Arkansas,0,7,Quarterly
1712,21,Male,North Carolina,0,19,Monthly
1713,65,Male,Illinois,0,9,Fortnightly
1714,49,Male,Missouri,0,37,Quarterly
1715,30,Male,South Dakota,0,15,Monthly
1716,23,Male,Idaho,0,30,Bi-Weekly
1717,69,Male,Connecticut,0,30,Every 3 Months
1718,29,Male,Hawaii,0,16,Bi-Weekly
1719,54,Male,Maryland,0,14,Every 3 Months
1720,45,Male,Maryland,0,8,Quarterly
1721,25,Male,Massachusetts,0,40,Bi-Weekly
1722,34,Male,Delaware,0,24,Monthly
1723,46,Male,Massachusetts,0,14,Fortnightly
1724,70,Male,New York,0,39,Annually
1725,42,Male,Delaware,0,21,Weekly
1726,45,Male,Massachusetts,0,32,Quarterly
1727,57,Male,Indiana,0,45,Weekly
1728,49,Male,Virginia,0,19,Monthly
1729,23,Male,Wyoming,0,1,Every 3 Months
1730,47,Male,Illinois,0,12,Fortnightly
1731,23,Male,Alabama,0,26,Weekly
1732,21,Male,Idaho,0,12,Monthly
1733,45,Male,Rhode Island,0,36,Every 3 Months
1734,67,Male,New York,0,22,Annually
1735,31,Male,Missouri,0,16,Quarterly
1736,58,Male,Texas,0,31,Annually
1737,57,Male,Tennessee,0,43,Quarterly
1738,42,Male,Ohio,0,50,Bi-Weekly
1739,60,Male,Tennessee,0,37,Weekly
1740,21,Male,Minnesota,0,23,Weekly
1741,69,Male,Wisconsin,0,10,Every 3 Months
1742,41,Male,Delaware,0,20,Monthly
1743,51,Male,Kansas,0,18,Every 3 Months
1744,23,Male,Missouri,0,3,Weekly
1745,57,Male,Michigan,0,23,Weekly
1746,40,Male,West Virginia,0,27,Weekly
1747,65,Male,Alabama,0,44,Fortnightly
1748,61,Male,New Hampshire,0,41,Quarterly
1749,34,Male,Montana,0,41,Annually
1750,43,Male,Wyoming,0,36,Every 3 Months
1751,31,Male,Missouri,0,38,Every 3 Months
1752,57,Male,Ohio,0,34,Annually
1753,34,Male,South Dakota,0,14,Quarterly
1754,25,Male,Colorado,0,23,Fortnightly
1755,66,Male,Massachusetts,0,18,Fortnightly
1756,56,Male,Delaware,0,45,Monthly
1757,49,Male,New Hampshire,0,14,Weekly
1758,19,Male,Michigan,0,48,Annually
1759,27,Male,Pennsylvania,0,17,Bi-Weekly
1760,68,Male,Louisiana,0,1,Weekly
1761,20,Male,Minnesota,0,39,Weekly
1762,21,Male,Hawaii,0,24,Weekly
1763,36,Male,Idaho,0,41,Fortnightly
1764,37,Male,Vermont,0,28,Annually
1765,61,Male,Delaware,0,34,Quarterly
1766,68,Male,New Mexico,0,41,Quarterly
1767,60,Male,Alaska,0,27,Bi-Weekly
1768,69,Male,Minnesota,0,46,Fortnightly
1769,25,Male,Nebraska,0,2,Every 3 Months
1770,32,Male,Alaska,0,45,Monthly
1771,53,Male,Michigan,0,34,Weekly
1772,46,Male,Indiana,0,9,Annually
1773,58,Male,Hawaii,0,1,Annually
1774,21,Male,West Virginia,0,17,Annually
1775,46,Male,New York,0,6,Weekly
1776,18,Male,Iowa,0,12,Bi-Weekly
1777,56,Male,Arizona,0,10,Every 3 Months
1778,18,Male,Minnesota,0,4,Fortnightly
1779,49,Male,Texas,0,8,Bi-Weekly
1780,29,Male,Virginia,0,41,Weekly
1781,67,Male,North Dakota,0,49,Weekly
1782,31,Male,Iowa,0,49,Quarterly
1783,52,Male,Utah,0,40,Fortnightly
1784,42,Male,Ohio,0,30,Monthly
1785,32,Male,Louisiana,0,4,Quarterly
1786,47,Male,Iowa,0,22,Monthly
1787,45,Male,Maryland,0,22,Monthly
1788,20,Male,Montana,0,10,Quarterly
1789,66,Male,Illinois,0,23,Bi-Weekly
1790,52,Male,Arizona,0,43,Quarterly
1791,50,Male,North Carolina,0,31,Bi-Weekly
1792,62,Male,Montana,0,38,Annually
1793,38,Male,Iowa,0,22,Every 3 Months
1794,65,Male,Iowa,0,45,Every 3 Months
1795,60,Male,Ohio,0,21,Fortnightly
1796,68,Male,Wisconsin,0,9,Fortnightly
1797,62,Male,South Carolina,0,34,Weekly
1798,62,Male,Oregon,0,26,Weekly
1799,40,Male,North Dakota,0,1,Weekly
1800,32,Male,California,0,47,Weekly
1801,22,Male,Mississippi,0,30,Weekly
1802,33,Male,New Jersey,0,48,Fortnightly
1803,57,Male,Rhode Island,0,31,Bi-Weekly
1804,60,Male,New Hampshire,0,33,Fortnightly
1805,30,Male,Louisiana,0,39,Weekly
1806,41,Male,Arizona,0,46,Weekly
1807,58,Male,Rhode Island,0,24,Annually
1808,34,Male,Vermont,0,37,Fortnightly
1809,67,Male,Tennessee,0,7,Monthly
